arrival_rate,bp_L,bp_H,FCFS_percentage,BAL_percentage,total_rounds
24.00,7.92,512.00,0.00,100.00,400
34.00,4.07,262144.00,0.00,100.00,400
28.00,30.00,15.00,99.75,0.25,400
28.00,4.07,262144.00,0.00,100.00,400
28.00,30.00,9.00,99.75,0.25,400
28.00,30.00,18.00,67.75,32.25,400
22.00,7.92,512.00,0.00,100.00,400
24.00,4.07,262144.00,0.00,100.00,400
28.00,30.00,6.00,99.75,0.25,400
20.00,5.65,4096.00,0.00,100.00,400
26.00,30.00,15.00,93.75,6.25,400
26.00,30.00,12.00,99.75,0.25,400
26.00,16.77,64.00,99.75,0.25,400
24.00,30.00,15.00,82.25,17.75,400
24.00,30.00,6.00,99.75,0.25,400
26.00,30.00,18.00,62.25,37.75,400
20.00,7.92,512.00,0.00,100.00,400
26.00,30.00,9.00,99.75,0.25,400
26.00,30.00,6.00,99.75,0.25,400
24.00,30.00,18.00,64.00,36.00,400
24.00,16.77,64.00,91.75,8.25,400
24.00,30.00,12.00,99.75,0.25,400
20.00,30.00,9.00,99.75,0.25,400
24.00,30.00,9.00,99.75,0.25,400
22.00,30.00,18.00,51.75,48.25,400
22.00,30.00,15.00,72.25,27.75,400
22.00,30.00,9.00,99.75,0.25,400
22.00,16.77,64.00,84.25,15.75,400
22.00,30.00,12.00,90.75,9.25,400
20.00,30.00,18.00,37.00,63.00,400
20.00,30.00,15.00,61.75,38.25,400
20.00,16.77,64.00,73.25,26.75,400
20.00,30.00,12.00,87.25,12.75,400
22.00,30.00,6.00,99.75,0.25,400
20.00,30.00,6.00,99.75,0.25,400
