arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
26.00,7.92,512.00,36.02,63.98,397
22.00,16.77,64.00,100.00,0.00,397
22.00,30.00,6.00,100.00,0.00,397
20.00,30.00,9.00,100.00,0.00,394
20.00,4.07,262144.00,29.22,70.78,397
22.00,30.00,18.00,98.99,1.01,396
20.00,30.00,15.00,100.00,0.00,395
28.00,4.64,32768.00,30.23,69.77,397
26.00,30.00,9.00,100.00,0.00,397
24.00,30.00,18.00,99.24,0.76,395
20.00,30.00,18.00,98.99,1.01,396
20.00,16.77,64.00,100.00,0.00,395
22.00,5.65,4096.00,29.87,70.13,395
22.00,4.64,32768.00,26.01,73.99,396
26.00,4.64,32768.00,29.47,70.53,397
22.00,30.00,15.00,99.75,0.25,396
22.00,30.00,12.00,100.00,0.00,395
20.00,30.00,6.00,100.00,0.00,396
26.00,5.65,4096.00,36.55,63.45,394
20.00,7.92,512.00,40.66,59.34,396
20.00,4.64,32768.00,28.97,71.03,397
30.00,5.65,4096.00,27.18,72.82,390
22.00,30.00,9.00,100.00,0.00,396
24.00,30.00,12.00,100.00,0.00,396
30.00,4.64,32768.00,30.13,69.87,395
24.00,4.07,262144.00,29.55,70.45,396
22.00,4.07,262144.00,29.37,70.63,395
24.00,5.65,4096.00,34.43,65.57,395
22.00,7.92,512.00,40.61,59.39,394
24.00,30.00,9.00,100.00,0.00,397
26.00,4.07,262144.00,29.19,70.81,394
20.00,5.65,4096.00,30.56,69.44,396
