checkpoint_time,algorithm,fcfs_score,rmlf_score,rmlf_ratio,fcfs_ratio
127168,FCFS,8810.204538763446,4973050.28595172,82.4,17.6
127200,FCFS,8002.684084887102,4973050.28595172,82.4,17.6
127232,FCFS,7202.415676398392,4973050.28595172,82.3,17.7
127264,FCFS,6573.174108758553,4973050.28595172,82.3,17.7
127296,FCFS,5980.356697882698,4973050.28595172,82.3,17.7
127328,FCFS,6038.321028094429,4973050.28595172,82.3,17.7
127360,FCFS,5717.488925284986,4973050.28595172,82.3,17.7
127392,FCFS,5328.740032756487,4973050.28595172,82.2,17.8
127424,FCFS,4813.866029480839,4973050.28595172,82.2,17.8
127456,FCFS,4523.479426532755,4973050.28595172,82.2,17.8
127488,FCFS,4820.131483879479,4973050.28595172,82.2,17.8
127520,FCFS,4803.118335491531,4973050.28595172,82.2,17.8
127552,FCFS,4358.806501942378,4973050.28595172,82.1,17.9
127584,FCFS,4109.425851748141,4973050.28595172,82.1,17.9
127616,FCFS,4477.983266573327,4973050.28595172,82.1,17.9
127648,FCFS,4446.518273249328,4973050.28595172,82.1,17.9
127680,FCFS,4957.8664459243955,4973050.28595172,82.1,17.9
127712,FCFS,5733.579801331956,4973050.28595172,82.0,18.0
127744,FCFS,5628.555154532094,4973050.28595172,82.0,18.0
127776,FCFS,5065.6996390788845,4973050.28595172,82.0,18.0
127808,FCFS,4569.629675170996,4973050.28595172,82.0,18.0
127840,FCFS,4112.666707653897,4973050.28595172,81.9,18.1
127872,FCFS,3723.900036888507,4973050.28595172,81.9,18.1
127904,FCFS,3397.0100331996564,4973050.28595172,81.9,18.1
127936,FCFS,3057.309029879691,4973050.28595172,81.9,18.1
127968,FCFS,2817.578126891722,4973050.28595172,81.9,18.1
128000,FCFS,2618.32031420255,4973050.28595172,81.8,18.2
128032,FCFS,2509.488282782295,4973050.28595172,81.8,18.2
128064,FCFS,2972.5394545040654,4973050.28595172,81.8,18.2
128096,FCFS,2871.6188423869926,4973050.28595172,81.8,18.2
128128,FCFS,2668.9569581482933,4973050.28595172,81.8,18.2
128160,FCFS,2537.3945956667976,4973050.28595172,81.7,18.3
128192,FCFS,2330.655136100118,4973050.28595172,81.7,18.3
128224,FCFS,2315.589622490106,4973050.28595172,81.7,18.3
128256,FCFS,2181.697326907762,4973050.28595172,81.7,18.3
128288,FCFS,1963.527594216986,4973050.28595172,81.7,18.3
128320,FCFS,1806.1748347952876,4973050.28595172,81.6,18.4
128352,FCFS,1779.3073513157588,4973050.28595172,81.6,18.4
128384,FCFS,1641.0432828508497,4973050.28595172,81.6,18.4
128416,FCFS,1526.272287899098,4973050.28595172,81.6,18.4
128448,FCFS,1506.8950591091882,4973050.28595172,81.6,18.4
128480,FCFS,1448.2055531982694,4973050.28595172,81.5,18.5
128512,FCFS,1947.8849978784424,4973050.28595172,81.5,18.5
128544,FCFS,2013.0964980905983,4973050.28595172,81.5,18.5
128576,FCFS,3693.7868482815384,4973050.28595172,81.5,18.5
128608,FCFS,5523.908163453385,4973050.28595172,81.5,18.5
128640,FCFS,5491.267347108047,4973050.28595172,81.4,18.6
128672,FCFS,5008.140612397243,4973050.28595172,81.4,18.6
128704,FCFS,4875.826551157519,4973050.28595172,81.4,18.6
128736,FCFS,4461.577229375101,4973050.28595172,81.4,18.6
128768,FCFS,4025.919506437591,4973050.28595172,81.4,18.6
128800,FCFS,3701.327555793832,4973050.28595172,81.3,18.7
128832,FCFS,4243.194800214449,4973050.28595172,81.3,18.7
128864,FCFS,6219.875320193005,4973050.28595172,81.3,18.7
128896,FCFS,7714.387788173704,4973050.28595172,81.3,18.7
128928,FCFS,7353.9490093563345,4973050.28595172,81.3,18.7
128960,FCFS,6629.054108420702,4973050.28595172,81.2,18.8
128992,FCFS,5988.648697578632,4973050.28595172,81.2,18.8
129024,FCFS,5417.783827820769,4973050.28595172,81.2,18.8
129056,FCFS,5694.005445038692,4973050.28595172,81.2,18.8
129088,FCFS,6226.604900534823,4973050.28595172,81.2,18.8
129120,FCFS,6499.944410481341,4973050.28595172,81.1,18.9
129152,FCFS,6750.949969433207,4973050.28595172,81.1,18.9
129184,FCFS,7248.354972489887,4973050.28595172,81.1,18.9
129216,FCFS,8881.519475240897,4973050.28595172,81.1,18.9
129248,FCFS,14661.367527716808,4973050.28595172,81.1,18.9
129280,FCFS,16697.897441611793,4973050.28595172,81.0,19.0
129312,FCFS,17785.774364117282,4973050.28595172,81.0,19.0
129344,FCFS,18219.946927705554,4973050.28595172,81.0,19.0
129376,FCFS,17490.61890160167,4973050.28595172,81.0,19.0
129408,FCFS,19181.557011441502,4973050.28595172,81.0,19.0
129440,FCFS,17905.15131029735,4973050.28595172,80.9,19.1
129472,FCFS,16114.636179267616,4973050.28595172,80.9,19.1
129504,FCFS,14507.172561340854,4973050.28595172,80.9,19.1
129536,FCFS,13092.45530520677,4973050.28595172,80.9,19.1
129568,FCFS,11828.543108019427,4973050.28595172,80.9,19.1
129600,FCFS,10645.688797217485,4973050.28595172,80.8,19.2
129632,FCFS,9581.119917495736,4973050.28595172,80.8,19.2
129664,FCFS,8633.507925746164,4973050.28595172,80.8,19.2
129696,FCFS,7804.823799838215,4973050.28595172,80.8,19.2
129728,FCFS,7160.674753187726,4973050.28595172,80.8,19.2
129760,FCFS,6494.607277868954,4973050.28595172,80.7,19.3
129792,FCFS,5846.146550082059,4973050.28595172,80.7,19.3
129824,FCFS,5311.865228407186,4973050.28595172,80.7,19.3
129856,FCFS,5478.0120388998,4973050.28595172,80.7,19.3
129888,FCFS,6990.210835009821,4973050.28595172,80.7,19.3
129920,FCFS,7603.523084842172,4973050.28595172,80.6,19.4
129952,FCFS,7089.170776357954,4973050.28595172,80.6,19.4
129984,FCFS,6405.253698722159,4973050.28595172,80.6,19.4
130016,FCFS,5889.228328849944,4973050.28595172,80.6,19.4
130048,FCFS,5319.80549596495,4973050.28595172,80.6,19.4
130080,FCFS,4810.324946368455,4973050.28595172,80.5,19.5
130112,FCFS,4526.79245173161,4973050.28595172,80.5,19.5
130144,FCFS,4226.779873225116,4973050.28595172,80.5,19.5
130176,FCFS,5436.101885902604,4973050.28595172,80.5,19.5
130208,FCFS,8572.491697312344,4973050.28595172,80.5,19.5
130240,FCFS,9146.909194247775,4973050.28595172,80.4,19.6
130272,FCFS,8349.218274822999,4973050.28595172,80.4,19.6
130304,FCFS,7514.296447340699,4973050.28595172,80.4,19.6
130336,FCFS,6920.86680260663,4973050.28595172,80.4,19.6
130368,FCFS,6786.780122345967,4973050.28595172,80.4,19.6
130400,FCFS,6192.102110111371,4973050.28595172,80.3,19.7
130432,FCFS,5586.891899100234,4973050.28595172,80.3,19.7
130464,FCFS,5050.202709190211,4973050.28595172,80.3,19.7
130496,FCFS,4545.18243827119,4973050.28595172,80.3,19.7
130528,FCFS,4113.164194444071,4973050.28595172,80.3,19.7
130560,FCFS,4023.8477749996637,4973050.28595172,80.2,19.8
130592,FCFS,4041.4629974996974,4973050.28595172,80.2,19.8
130624,FCFS,3944.983364416394,4973050.28595172,80.2,19.8
130656,FCFS,3560.4850279747548,4973050.28595172,80.2,19.8
130688,FCFS,3213.4365251772792,4973050.28595172,80.2,19.8
130720,FCFS,3185.592872659551,4973050.28595172,80.1,19.9
130752,FCFS,3296.3669187269297,4973050.28595172,80.1,19.9
130784,FCFS,5603.730226854237,4973050.28595172,80.1,19.9
130816,FCFS,7366.357204168814,4973050.28595172,80.1,19.9
130848,FCFS,10053.221483751931,4973050.28595172,80.1,19.9
130880,FCFS,9515.899335376738,4973050.28595172,80.0,20.0
130912,FCFS,8707.309401839064,4973050.28595172,80.0,20.0
130944,FCFS,7836.578461655157,4973050.28595172,80.0,20.0
130976,FCFS,7052.920615489642,4973050.28595172,80.0,20.0
131008,FCFS,6347.628553940678,4973050.28595172,80.0,20.0
131040,FCFS,5746.3656985466105,4973050.28595172,79.9,20.1
131072,FCFS,5233.22912869195,4973050.28595172,79.9,20.1
131104,FCFS,4838.239549156088,4973050.28595172,79.9,20.1
131136,FCFS,4354.41559424048,4973050.28595172,79.9,20.1
131168,FCFS,4066.474034816432,4973050.28595172,79.9,20.1
131200,FCFS,3878.3266313347885,4973050.28595172,79.8,20.2
131232,FCFS,3502.9939682013096,4973050.28595172,79.8,20.2
131264,FCFS,3152.694571381179,4973050.28595172,79.8,20.2
131296,FCFS,2856.4251142430608,4973050.28595172,79.8,20.2
131328,FCFS,2570.7826028187546,4973050.28595172,79.8,20.2
131360,FCFS,2566.7043425368793,4973050.28595172,79.8,20.2
131392,FCFS,2873.0339082831915,4973050.28595172,79.7,20.3
131424,FCFS,3145.7305174548724,4973050.28595172,79.7,20.3
131456,FCFS,4418.157465709385,4973050.28595172,79.7,20.3
131488,FCFS,5483.341719138447,4973050.28595172,79.7,20.3
131520,FCFS,5686.007547224603,4973050.28595172,79.7,20.3
131552,FCFS,8587.406792502143,4973050.28595172,79.6,20.4
131584,FCFS,14507.66611325193,4973050.28595172,79.6,20.4
131616,FCFS,15754.899501926737,4973050.28595172,79.6,20.4
131648,FCFS,15403.076218400729,4973050.28595172,79.6,20.4
131680,FCFS,15452.268596560656,4973050.28595172,79.6,20.4
131712,FCFS,15939.04173690459,4973050.28595172,79.5,20.5
131744,FCFS,17506.13756321413,4973050.28595172,79.5,20.5
131776,FCFS,21111.52380689272,4973050.28595172,79.5,20.5
131808,FCFS,21087.87142620345,4973050.28595172,79.5,20.5
131840,FCFS,19770.75095024977,4973050.28595172,79.5,20.5
131872,FCFS,18164.009188558128,4973050.28595172,79.4,20.6
131904,FCFS,16358.108269702316,4973050.28595172,79.4,20.6
131936,FCFS,14749.797442732084,4973050.28595172,79.4,20.6
131968,FCFS,13274.817698458875,4973050.28595172,79.4,20.6
132000,FCFS,11947.335928612989,4973050.28595172,79.4,20.6
132032,FCFS,10752.60233575169,4973050.28595172,79.3,20.7
132064,FCFS,9692.34210217652,4973050.28595172,79.3,20.7
132096,FCFS,8754.107891958869,4973050.28595172,79.3,20.7
132128,FCFS,7932.1971027629825,4973050.28595172,79.3,20.7
132160,FCFS,8250.977392486684,4973050.28595172,79.3,20.7
132192,FCFS,12027.879653238015,4973050.28595172,79.2,20.8
132224,FCFS,12545.341687914213,4973050.28595172,79.2,20.8
132256,FCFS,14608.807519122793,4973050.28595172,79.2,20.8
132288,FCFS,14418.260100543848,4973050.28595172,79.2,20.8
132320,FCFS,14542.934090489463,4973050.28595172,79.2,20.8
132352,FCFS,13275.974014773852,4973050.28595172,79.2,20.8
132384,FCFS,11987.876613296467,4973050.28595172,79.1,20.9
132416,FCFS,11496.58895196682,4973050.28595172,79.1,20.9
132448,FCFS,14764.930056770138,4973050.28595172,79.1,20.9
132480,FCFS,21736.437051093126,4973050.28595172,79.1,20.9
132512,FCFS,32424.793345983813,4973050.28595172,79.1,20.9
132544,FCFS,34344.64734471877,4973050.28595172,79.0,21.0
132576,FCFS,33003.68261024689,4973050.28595172,79.0,21.0
132608,FCFS,31202.814349222204,4973050.28595172,79.0,21.0
132640,FCFS,29223.532914299984,4973050.28595172,79.0,21.0
132672,FCFS,29772.179622869986,4973050.28595172,79.0,21.0
132704,FCFS,29908.961660582987,4973050.28595172,78.9,21.1
132736,FCFS,29561.06549452469,4973050.28595172,78.9,21.1
132768,FCFS,29561.95894507222,4973050.28595172,78.9,21.1
132800,FCFS,28565.763050564998,4973050.28595172,78.9,21.1
132832,FCFS,29429.186745508498,4973050.28595172,78.9,21.1
132864,FCFS,28911.60140429098,4973050.28595172,78.8,21.2
132896,FCFS,27740.441263861885,4973050.28595172,78.8,21.2
132928,FCFS,30790.3971374757,4973050.28595172,78.8,21.2
132960,FCFS,29785.85742372813,4973050.28595172,78.8,21.2
132992,FCFS,27499.021681355316,4973050.28595172,78.8,21.2
133024,FCFS,25759.619513219786,4973050.28595172,78.8,21.2
133056,FCFS,28943.65756189781,4973050.28595172,78.7,21.3
133088,FCFS,36158.291805708024,4973050.28595172,78.7,21.3
133120,FCFS,47726.462625137225,4973050.28595172,78.7,21.3
133152,FCFS,63564.816362623504,4973050.28595172,78.7,21.3
133184,FCFS,84776.33472636115,4973050.28595172,78.7,21.3
133216,FCFS,111034.70125372504,4973050.28595172,78.6,21.4
133248,FCFS,141988.23112835252,4973050.28595172,78.6,21.4
133280,FCFS,177933.40801551729,4973050.28595172,78.6,21.4
133312,FCFS,218962.06721396555,4973050.28595172,78.6,21.4
133344,FCFS,266028.860492569,4973050.28595172,78.6,21.4
133376,FCFS,319217.9744433121,4973050.28595172,78.5,21.5
133408,FCFS,379307.17699898087,4973050.28595172,78.5,21.5
133440,FCFS,373875.1259657495,4973050.28595172,78.5,21.5
133472,FCFS,361760.2800358412,4973050.28595172,78.5,21.5
133504,FCFS,344694.2520322571,4973050.28595172,78.5,21.5
133536,FCFS,323926.4934956981,4973050.28595172,78.5,21.5
133568,FCFS,305318.1774794616,4973050.28595172,78.4,21.6
133600,FCFS,280747.15973151545,4973050.28595172,78.4,21.6
133632,FCFS,274464.44375836395,4973050.28595172,78.4,21.6
133664,FCFS,255642.33271586092,4973050.28595172,78.4,21.6
133696,FCFS,238050.09944427482,4973050.28595172,78.4,21.6
133728,FCFS,223131.08949984735,4973050.28595172,78.3,21.7
133760,FCFS,219515.9805498626,4973050.28595172,78.3,21.7
133792,FCFS,223238.38249487636,4973050.28595172,78.3,21.7
133824,FCFS,234770.54424538874,4973050.28595172,78.3,21.7
133856,FCFS,253477.48982084988,4973050.28595172,78.3,21.7
133888,FCFS,279409.74083876493,4973050.28595172,78.2,21.8
133920,FCFS,312460.76675488846,4973050.28595172,78.2,21.8
133952,FCFS,352446.6900793996,4973050.28595172,78.2,21.8
133984,FCFS,398974.0210714597,4973050.28595172,78.2,21.8
134016,FCFS,452084.6189643137,4973050.28595172,78.2,21.8
134048,FCFS,438330.82373454905,4973050.28595172,78.2,21.8
134080,FCFS,409724.7413610942,4973050.28595172,78.1,21.9
134112,FCFS,377149.76722498477,4973050.28595172,78.1,21.9
134144,FCFS,363384.7905024863,4973050.28595172,78.1,21.9
134176,FCFS,356304.31145223766,4973050.28595172,78.1,21.9
134208,FCFS,356390.8803070139,4973050.28595172,78.1,21.9
134240,FCFS,342347.29227631254,4973050.28595172,78.0,22.0
134272,FCFS,324038.5630486813,4973050.28595172,78.0,22.0
134304,FCFS,329858.7067438132,4973050.28595172,78.0,22.0
134336,FCFS,344637.83606943185,4973050.28595172,78.0,22.0
134368,FCFS,335531.0524624887,4973050.28595172,78.0,22.0
134400,FCFS,327059.9472162398,4973050.28595172,77.9,22.1
134432,FCFS,355657.95249461586,4973050.28595172,77.9,22.1
134464,FCFS,395708.15724515426,4973050.28595172,77.9,22.1
134496,FCFS,446144.34152063885,4973050.28595172,77.9,22.1
134528,FCFS,506693.907368575,4973050.28595172,77.9,22.1
134560,FCFS,577678.5166317176,4973050.28595172,77.9,22.1
134592,FCFS,658966.6649685458,4973050.28595172,77.8,22.2
134624,FCFS,749977.9984716913,4973050.28595172,77.8,22.2
134656,FCFS,851940.1986245222,4973050.28595172,77.8,22.2
134688,FCFS,863256.17876207,4973050.28595172,77.8,22.2
134720,FCFS,835589.560885863,4973050.28595172,77.8,22.2
134752,FCFS,780918.0047972768,4973050.28595172,77.7,22.3
134784,FCFS,765439.7043175491,4973050.28595172,77.7,22.3
134816,FCFS,754843.2338857942,4973050.28595172,77.7,22.3
134848,FCFS,742543.4104972148,4973050.28595172,77.7,22.3
134880,FCFS,708207.7361141599,4973050.28595172,77.7,22.3
134912,FCFS,662400.7125027439,4973050.28595172,77.7,22.3
134944,FCFS,690016.6412524695,4973050.28595172,77.6,22.4
134976,FCFS,729441.9771272226,4973050.28595172,77.6,22.4
135008,FCFS,782278.7794145003,4973050.28595172,77.6,22.4
135040,FCFS,769124.4014730504,4973050.28595172,77.6,22.4
135072,FCFS,766096.4613257453,4973050.28595172,77.6,22.4
135104,FCFS,765258.8151931708,4973050.28595172,77.5,22.5
135136,FCFS,852044.9336738538,4973050.28595172,77.5,22.5
135168,FCFS,953704.4403064684,4973050.28595172,77.5,22.5
135200,FCFS,1069191.9962758217,4973050.28595172,77.5,22.5
135232,FCFS,1199581.7966482397,4973050.28595172,77.5,22.5
135264,FCFS,1202804.1169834158,4973050.28595172,77.4,22.6
135296,FCFS,1168220.0386184074,4973050.28595172,77.4,22.6
135328,FCFS,1109453.0347565666,4973050.28595172,77.4,22.6
135360,FCFS,1105218.2312809099,4973050.28595172,77.4,22.6
135392,FCFS,1048197.4081528189,4973050.28595172,77.4,22.6
135424,FCFS,1042946.667337537,4973050.28595172,77.4,22.6
135456,FCFS,1006857.66727045,4973050.28595172,77.3,22.7
135488,FCFS,971508.9005434051,4973050.28595172,77.3,22.7
135520,FCFS,907856.6104890646,4973050.28595172,77.3,22.7
135552,FCFS,860787.6161068248,4973050.28595172,77.3,22.7
135584,FCFS,910355.8544961424,4973050.28595172,77.3,22.7
135616,FCFS,972475.2690465281,4973050.28595172,77.2,22.8
135648,FCFS,930042.7421418753,4973050.28595172,77.2,22.8
135680,FCFS,910448.9679276878,4973050.28595172,77.2,22.8
135712,FCFS,865754.7378015857,4973050.28595172,77.2,22.8
135744,FCFS,847090.7640214271,4973050.28595172,77.2,22.8
135776,FCFS,791598.9376192845,4973050.28595172,77.2,22.8
135808,FCFS,771374.0438573561,4973050.28595172,77.1,22.9
135840,FCFS,820177.6394716204,4973050.28595172,77.1,22.9
135872,FCFS,884559.8755244584,4973050.28595172,77.1,22.9
135904,FCFS,849489.2213053459,4973050.28595172,77.1,22.9
135936,FCFS,841117.2991748113,4973050.28595172,77.1,22.9
135968,FCFS,914641.5692573303,4973050.28595172,77.0,23.0
136000,FCFS,878533.4123315973,4973050.28595172,77.0,23.0
136032,FCFS,869765.5710984375,4973050.28595172,77.0,23.0
136064,FCFS,864761.5139885938,4973050.28595172,77.0,23.0
136096,FCFS,829315.6959230679,4973050.28595172,77.0,23.0
136128,FCFS,780782.6263307611,4973050.28595172,77.0,23.0
136160,FCFS,829876.3636976851,4973050.28595172,76.9,23.1
136192,FCFS,890423.7273279165,4973050.28595172,76.9,23.1
136224,FCFS,835673.604595125,4973050.28595172,76.9,23.1
136256,FCFS,788750.5774689459,4973050.28595172,76.9,23.1
136288,FCFS,761672.0197220513,4973050.28595172,76.9,23.1
136320,FCFS,719853.4844165129,4973050.28595172,76.8,23.2
136352,FCFS,666464.3859748616,4973050.28595172,76.8,23.2
136384,FCFS,666835.9473773754,4973050.28595172,76.8,23.2
136416,FCFS,633724.8526396379,4973050.28595172,76.8,23.2
136448,FCFS,647648.3673756741,4973050.28595172,76.8,23.2
136480,FCFS,671500.5306381066,4973050.28595172,76.8,23.2
136512,FCFS,705679.477574296,4973050.28595172,76.7,23.3
136544,FCFS,750311.5298168664,4973050.28595172,76.7,23.3
136576,FCFS,733335.3768351797,4973050.28595172,76.7,23.3
136608,FCFS,787569.8391516618,4973050.28595172,76.7,23.3
136640,FCFS,777346.8552364957,4973050.28595172,76.7,23.3
136672,FCFS,739898.8363795128,4973050.28595172,76.7,23.3
136704,FCFS,688160.4527415616,4973050.28595172,76.6,23.4
136736,FCFS,634008.6574674054,4973050.28595172,76.6,23.4
136768,FCFS,590600.291720665,4973050.28595172,76.6,23.4
136800,FCFS,538321.7625485985,4973050.28595172,76.6,23.4
136832,FCFS,492793.2529604053,4973050.28595172,76.6,23.4
136864,FCFS,453364.9276643648,4973050.28595172,76.5,23.5
136896,FCFS,418908.9348979283,4973050.28595172,76.5,23.5
136928,FCFS,383970.7080748022,4973050.28595172,76.5,23.5
136960,FCFS,350707.637267322,4973050.28595172,76.5,23.5
136992,FCFS,320910.3735405898,4973050.28595172,76.5,23.5
137024,FCFS,304243.3361865308,4973050.28595172,76.5,23.5
137056,FCFS,295478.00256787776,4973050.28595172,76.4,23.6
137088,FCFS,294631.20231109,4973050.28595172,76.4,23.6
137120,FCFS,301889.08207998105,4973050.28595172,76.4,23.6
137152,FCFS,318139.17387198296,4973050.28595172,76.4,23.6
137184,FCFS,344396.25648478465,4973050.28595172,76.4,23.6
137216,FCFS,382362.6308363062,4973050.28595172,76.3,23.7
137248,FCFS,432717.3677526756,4973050.28595172,76.3,23.7
137280,FCFS,496552.63097740803,4973050.28595172,76.3,23.7
137312,FCFS,574280.3678796673,4973050.28595172,76.3,23.7
137344,FCFS,665599.3310917006,4973050.28595172,76.3,23.7
137376,FCFS,635842.8979825305,4973050.28595172,76.3,23.7
137408,FCFS,613851.9415176109,4973050.28595172,76.2,23.8
137440,FCFS,688626.7473658498,4973050.28595172,76.2,23.8
137472,FCFS,774356.0726292648,4973050.28595172,76.2,23.8
137504,FCFS,869954.4653663384,4973050.28595172,76.2,23.8
137536,FCFS,841788.6854963712,4973050.28595172,76.2,23.8
137568,FCFS,841532.3169467341,4973050.28595172,76.2,23.8
137600,FCFS,797223.3352520607,4973050.28595172,76.1,23.9
137632,FCFS,790795.0017268546,4973050.28595172,76.1,23.9
137664,FCFS,875198.5015541691,4973050.28595172,76.1,23.9
137696,FCFS,972274.6513987522,4973050.28595172,76.1,23.9
137728,FCFS,977941.186258877,4973050.28595172,76.1,23.9
137760,FCFS,945886.734299656,4973050.28595172,76.0,24.0
137792,FCFS,914740.727536357,4973050.28595172,76.0,24.0
137824,FCFS,913331.1547827213,4973050.28595172,76.0,24.0
137856,FCFS,882521.7059711159,4973050.28595172,76.0,24.0
137888,FCFS,834332.0353740043,4973050.28595172,76.0,24.0
137920,FCFS,903706.8318366038,4973050.28595172,76.0,24.0
137952,FCFS,850619.1486529434,4973050.28595172,75.9,24.1
137984,FCFS,923365.2337876491,4973050.28595172,75.9,24.1
138016,FCFS,1010340.7104088842,4973050.28595172,75.9,24.1
138048,FCFS,1110693.6393679958,4973050.28595172,75.9,24.1
138080,FCFS,1224440.2754311962,4973050.28595172,75.9,24.1
138112,FCFS,1350814.2478880766,4973050.28595172,75.9,24.1
138144,FCFS,1490167.823099269,4973050.28595172,75.8,24.2
138176,FCFS,1643847.0407893423,4973050.28595172,75.8,24.2
138208,FCFS,1811734.336710408,4973050.28595172,75.8,24.2
138240,FCFS,1740454.9030393674,4973050.28595172,75.8,24.2
138272,FCFS,1644597.6627354308,4973050.28595172,75.8,24.2
138304,FCFS,1632812.8964618878,4973050.28595172,75.7,24.3
138336,FCFS,1568219.9401490323,4973050.28595172,75.7,24.3
138368,FCFS,1501939.946134129,4973050.28595172,75.7,24.3
138400,FCFS,1622689.9515207163,4973050.28595172,75.7,24.3
138432,FCFS,1597307.9563686447,4973050.28595172,75.7,24.3
138464,FCFS,1725977.1607317803,4973050.28595172,75.7,24.3
138496,FCFS,1861235.4446586024,4973050.28595172,75.6,24.4
138528,FCFS,1827003.9001927422,4973050.28595172,75.6,24.4
138560,FCFS,1804342.0101734682,4973050.28595172,75.6,24.4
138592,FCFS,1777452.8091561215,4973050.28595172,75.6,24.4
138624,FCFS,1696619.194907176,4973050.28595172,75.6,24.4
138656,FCFS,1606727.2754164585,4973050.28595172,75.6,24.4
138688,FCFS,1497350.7978748127,4973050.28595172,75.5,24.5
138720,FCFS,1433190.7180873314,4973050.28595172,75.5,24.5
138752,FCFS,1469453.6462785983,4973050.28595172,75.5,24.5
138784,FCFS,1380588.9483174053,4973050.28595172,75.5,24.5
138816,FCFS,1321584.5534856648,4973050.28595172,75.5,24.5
138848,FCFS,1231700.764803765,4973050.28595172,75.4,24.6
138880,FCFS,1166368.1883233886,4973050.28595172,75.4,24.6
138912,FCFS,1178947.3694910498,4973050.28595172,75.4,24.6
138944,FCFS,1206718.6325419447,4973050.28595172,75.4,24.6
138976,FCFS,1248910.7692877504,4973050.28595172,75.4,24.6
139008,FCFS,1305252.6923589753,4973050.28595172,75.4,24.6
139040,FCFS,1375415.4231230777,4973050.28595172,75.3,24.7
139072,FCFS,1298414.5474774367,4973050.28595172,75.3,24.7
139104,FCFS,1260933.592729693,4973050.28595172,75.3,24.7
139136,FCFS,1192786.566790057,4973050.28595172,75.3,24.7
139168,FCFS,1124864.2434443848,4973050.28595172,75.3,24.7
139200,FCFS,1045999.3190999463,4973050.28595172,75.3,24.7
139232,FCFS,967628.6371899517,4973050.28595172,75.2,24.8
139264,FCFS,896758.4401376232,4973050.28595172,75.2,24.8
139296,FCFS,887386.5961238609,4973050.28595172,75.2,24.8
139328,FCFS,842769.4365114749,4973050.28595172,75.2,24.8
139360,FCFS,782775.1595269941,4973050.28595172,75.2,24.8
139392,FCFS,738210.1435742948,4973050.28595172,75.2,24.8
139424,FCFS,694318.1292168653,4973050.28595172,75.1,24.9
139456,FCFS,640603.3162951787,4973050.28595172,75.1,24.9
139488,FCFS,632762.9846656609,4973050.28595172,75.1,24.9
139520,FCFS,588508.0195324282,4973050.28595172,75.1,24.9
139552,FCFS,588585.2175791854,4973050.28595172,75.1,24.9
139584,FCFS,563236.1958212669,4973050.28595172,75.1,24.9
139616,FCFS,520052.0762391402,4973050.28595172,75.0,25.0
139648,FCFS,524862.8686152261,4973050.28595172,75.0,25.0
139680,FCFS,540834.5817537035,4973050.28595172,75.0,25.0
139712,FCFS,567578.1235783332,4973050.28595172,75.0,25.0
139744,FCFS,605299.3112204999,4973050.28595172,75.0,25.0
139776,FCFS,654485.38009845,4973050.28595172,74.9,25.1
139808,FCFS,714875.842088605,4973050.28595172,74.9,25.1
139840,FCFS,786284.2578797445,4973050.28595172,74.9,25.1
139872,FCFS,868037.8320917701,4973050.28595172,74.9,25.1
139904,FCFS,959991.0488825932,4973050.28595172,74.9,25.1
139936,FCFS,908238.9439943339,4973050.28595172,74.9,25.1
139968,FCFS,869768.3829282338,4973050.28595172,74.8,25.2
140000,FCFS,813265.5446354104,4973050.28595172,74.8,25.2
140032,FCFS,755739.4901718694,4973050.28595172,74.8,25.2
140064,FCFS,703449.5411546825,4973050.28595172,74.8,25.2
140096,FCFS,707606.5870392143,4973050.28595172,74.8,25.2
140128,FCFS,726433.928335293,4973050.28595172,74.8,25.2
140160,FCFS,761417.5355017637,4973050.28595172,74.7,25.3
140192,FCFS,741403.7819515873,4973050.28595172,74.7,25.3
140224,FCFS,797987.4037564286,4973050.28595172,74.7,25.3
140256,FCFS,868956.6633807857,4973050.28595172,74.7,25.3
140288,FCFS,955227.9970427072,4973050.28595172,74.7,25.3
140320,FCFS,916211.8640051031,4973050.28595172,74.7,25.3
140352,FCFS,1014366.6776045929,4973050.28595172,74.6,25.4
140384,FCFS,1130537.0098441336,4973050.28595172,74.6,25.4
140416,FCFS,1264957.3088597204,4973050.28595172,74.6,25.4
140448,FCFS,1417549.5779737483,4973050.28595172,74.6,25.4
140480,FCFS,1586626.6201763735,4973050.28595172,74.6,25.4
140512,FCFS,1535923.6248254029,4973050.28595172,74.6,25.4
140544,FCFS,1485284.5956761958,4973050.28595172,74.5,25.5
140576,FCFS,1408549.6361085763,4973050.28595172,74.5,25.5
140608,FCFS,1359897.3391643856,4973050.28595172,74.5,25.5
140640,FCFS,1517219.6052479472,4973050.28595172,74.5,25.5
140672,FCFS,1692063.6447231525,4973050.28595172,74.5,25.5
140704,FCFS,1702269.2802508373,4973050.28595172,74.5,25.5
140736,FCFS,1651062.0188924205,4973050.28595172,74.4,25.6
140768,FCFS,1570920.5670031784,4973050.28595172,74.4,25.6
140800,FCFS,1753604.5103028605,4973050.28595172,74.4,25.6
140832,FCFS,1948877.0592725745,4973050.28595172,74.4,25.6
140864,FCFS,1947638.853345317,4973050.28595172,74.4,25.6
140896,FCFS,1847922.9680107853,4973050.28595172,74.4,25.6
140928,FCFS,2044874.6712097067,4973050.28595172,74.3,25.7
140960,FCFS,2254266.2040887363,4973050.28595172,74.3,25.7
140992,FCFS,2476311.583679863,4973050.28595172,74.3,25.7
