L,H,bp_parms,arrival_rate,arithmetic,value
16.772,64.0,L16.772/H64,34,PRMLFQ/FCFS,1.413722341527357
7.918,512.0,L7.918/H512,34,PRMLFQ/FCFS,0.524716002333311
5.649,4096.0,L5.649/H4096,34,PRMLFQ/FCFS,0.1926763333672783
4.639,32768.0,L4.639/H32768,34,PRMLFQ/FCFS,0.1407787787367975
4.073,262144.0,L4.073/H262144,34,PRMLFQ/FCFS,0.1217838110386628
16.772,64.0,L16.772/H64,36,PRMLFQ/FCFS,1.2472995161123992
7.918,512.0,L7.918/H512,36,PRMLFQ/FCFS,0.537010123356826
5.649,4096.0,L5.649/H4096,36,PRMLFQ/FCFS,0.2276552759126296
4.639,32768.0,L4.639/H32768,36,PRMLFQ/FCFS,0.154594311820739
4.073,262144.0,L4.073/H262144,36,PRMLFQ/FCFS,0.0597725569820699
16.772,64.0,L16.772/H64,38,PRMLFQ/FCFS,1.1552640087986437
7.918,512.0,L7.918/H512,38,PRMLFQ/FCFS,0.5834875973099674
5.649,4096.0,L5.649/H4096,38,PRMLFQ/FCFS,0.2255597176597639
4.639,32768.0,L4.639/H32768,38,PRMLFQ/FCFS,0.1386668685292927
4.073,262144.0,L4.073/H262144,38,PRMLFQ/FCFS,0.1051861739073522
16.772,64.0,L16.772/H64,40,PRMLFQ/FCFS,1.1021183822335865
7.918,512.0,L7.918/H512,40,PRMLFQ/FCFS,0.6030694450881232
5.649,4096.0,L5.649/H4096,40,PRMLFQ/FCFS,0.2751787652662588
4.639,32768.0,L4.639/H32768,40,PRMLFQ/FCFS,0.1712614341836304
4.073,262144.0,L4.073/H262144,40,PRMLFQ/FCFS,0.1138451460967455
16.772,64.0,L16.772/H64,20,RMLFQ_Dy/FCFS,1.6205113522894266
7.918,512.0,L7.918/H512,20,RMLFQ_Dy/FCFS,0.4589692872058867
5.649,4096.0,L5.649/H4096,20,RMLFQ_Dy/FCFS,0.241467996805594
4.639,32768.0,L4.639/H32768,20,RMLFQ_Dy/FCFS,0.1808292674958874
4.073,262144.0,L4.073/H262144,20,RMLFQ_Dy/FCFS,0.1675384973798908
16.772,64.0,L16.772/H64,22,RMLFQ_Dy/FCFS,1.7916433594901393
7.918,512.0,L7.918/H512,22,RMLFQ_Dy/FCFS,0.4748972230971949
5.649,4096.0,L5.649/H4096,22,RMLFQ_Dy/FCFS,0.2465202021866925
4.639,32768.0,L4.639/H32768,22,RMLFQ_Dy/FCFS,0.1787348592497718
4.073,262144.0,L4.073/H262144,22,RMLFQ_Dy/FCFS,0.2040471999423176
16.772,64.0,L16.772/H64,24,RMLFQ_Dy/FCFS,2.0766395944866107
7.918,512.0,L7.918/H512,24,RMLFQ_Dy/FCFS,0.4888219630047237
5.649,4096.0,L5.649/H4096,24,RMLFQ_Dy/FCFS,0.2664930182270204
4.639,32768.0,L4.639/H32768,24,RMLFQ_Dy/FCFS,0.2124194325680679
4.073,262144.0,L4.073/H262144,24,RMLFQ_Dy/FCFS,0.1733560072727514
16.772,64.0,L16.772/H64,26,RMLFQ_Dy/FCFS,2.2681217642007336
7.918,512.0,L7.918/H512,26,RMLFQ_Dy/FCFS,0.4896732520467853
5.649,4096.0,L5.649/H4096,26,RMLFQ_Dy/FCFS,0.2827937773360732
4.639,32768.0,L4.639/H32768,26,RMLFQ_Dy/FCFS,0.2319349932590972
4.073,262144.0,L4.073/H262144,26,RMLFQ_Dy/FCFS,0.189712785081501
16.772,64.0,L16.772/H64,28,RMLFQ_Dy/FCFS,2.272321359874044
7.918,512.0,L7.918/H512,28,RMLFQ_Dy/FCFS,0.5545245199753979
5.649,4096.0,L5.649/H4096,28,RMLFQ_Dy/FCFS,0.4594158230532497
4.639,32768.0,L4.639/H32768,28,RMLFQ_Dy/FCFS,0.4213571713790819
4.073,262144.0,L4.073/H262144,28,RMLFQ_Dy/FCFS,0.3350538083143274
16.772,64.0,L16.772/H64,30,RMLFQ_Dy/FCFS,2.0782596737384327
7.918,512.0,L7.918/H512,30,RMLFQ_Dy/FCFS,0.6873728939428038
5.649,4096.0,L5.649/H4096,30,RMLFQ_Dy/FCFS,0.5500329710386762
4.639,32768.0,L4.639/H32768,30,RMLFQ_Dy/FCFS,0.4852605556605905
4.073,262144.0,L4.073/H262144,30,RMLFQ_Dy/FCFS,0.3456917099623697
16.772,64.0,L16.772/H64,32,RMLFQ_Dy/FCFS,1.5090597856872732
7.918,512.0,L7.918/H512,32,RMLFQ_Dy/FCFS,0.709618895975931
5.649,4096.0,L5.649/H4096,32,RMLFQ_Dy/FCFS,0.5695400907144651
4.639,32768.0,L4.639/H32768,32,RMLFQ_Dy/FCFS,0.5489674765426382
4.073,262144.0,L4.073/H262144,32,RMLFQ_Dy/FCFS,0.5217266178448314
16.772,64.0,L16.772/H64,34,RMLFQ_Dy/FCFS,1.2870822852006083
7.918,512.0,L7.918/H512,34,RMLFQ_Dy/FCFS,0.7192736476581194
5.649,4096.0,L5.649/H4096,34,RMLFQ_Dy/FCFS,0.5873896142920363
4.639,32768.0,L4.639/H32768,34,RMLFQ_Dy/FCFS,0.5770482547607323
4.073,262144.0,L4.073/H262144,34,RMLFQ_Dy/FCFS,0.5015811567408163
16.772,64.0,L16.772/H64,36,RMLFQ_Dy/FCFS,1.1711768825385835
7.918,512.0,L7.918/H512,36,RMLFQ_Dy/FCFS,0.7166913875070909
5.649,4096.0,L5.649/H4096,36,RMLFQ_Dy/FCFS,0.5921641365178518
4.639,32768.0,L4.639/H32768,36,RMLFQ_Dy/FCFS,0.5941064991941278
4.073,262144.0,L4.073/H262144,36,RMLFQ_Dy/FCFS,0.372462164506109
16.772,64.0,L16.772/H64,38,RMLFQ_Dy/FCFS,1.1025040085702884
7.918,512.0,L7.918/H512,38,RMLFQ_Dy/FCFS,0.7138720532253805
5.649,4096.0,L5.649/H4096,38,RMLFQ_Dy/FCFS,0.5931544800937112
4.639,32768.0,L4.639/H32768,38,RMLFQ_Dy/FCFS,0.5497773905819336
4.073,262144.0,L4.073/H262144,38,RMLFQ_Dy/FCFS,0.4653374611796228
16.772,64.0,L16.772/H64,40,RMLFQ_Dy/FCFS,1.0647423621580414
7.918,512.0,L7.918/H512,40,RMLFQ_Dy/FCFS,0.7077160248160467
5.649,4096.0,L5.649/H4096,40,RMLFQ_Dy/FCFS,0.5689067391838764
4.639,32768.0,L4.639/H32768,40,RMLFQ_Dy/FCFS,0.580200799266434
4.073,262144.0,L4.073/H262144,40,RMLFQ_Dy/FCFS,0.51014321912125
