arrival_rate,bp_parameter,SJF/SRPT,RR/SRPT,MLFQ/SRPT,RMLFQ/SRPT,PRMLFQ/SRPT,SETF/SRPT,FCFS/SRPT,SJF/FCFS,RR/FCFS,MLFQ/FCFS,RMLFQ/FCFS,PRMLFQ/FCFS,SETF/FCFS,SPRT/FCFS,SJF_L2_Norm/SRPT_L2_Norm,RR_L2_Norm/SRPT_L2_Norm,MLFQ_L2_Norm/SRPT_L2_Norm,RMLFQ_L2_Norm/SRPT_L2_Norm,PRMLFQ_L2_Norm/SRPT_L2_Norm,SETF_L2_Norm/SRPT_L2_Norm,FCFS_L2_Norm/SRPT_L2_Norm,SJF_L2_Norm/FCFS_L2_Norm,RR_L2_Norm/FCFS_L2_Norm,MLFQ_L2_Norm/FCFS_L2_Norm,RMLFQ_L2_Norm/FCFS_L2_Norm,PRMLFQ_L2_Norm/FCFS_L2_Norm,SETF_L2_Norm/FCFS_L2_Norm,SRPT_L2_Norm/FCFS_L2_Norm,Rmlfq_L2_Norm/RR_L2_Norm,FCFS_average_flow_time,SJF_average_flow_time,SRPT_average_flow_time,RMLFQ_average_flow_time,PRMLFQ_average_flow_time,MLFQ_average_flow_time,SETF_average_flow_time,FCFS_L2N,SJF_L2N,SRPT_L2N,RMLFQ_L2N,PRMLFQ_L2N,MLFQ_L2N,SETF_L2N
0.0385,"{'L': 5.649, 'H': 4096}",1.4727562809933492,12.609178128806091,3.7670109530770945,3.7526334288956296,102.7300373051888,3.6746337099964363,102.7300373051888,0.014336179754496805,0.12274090869204049,0.03666903129691384,0.03652907686334586,1.0,0.03576980799763454,0.009734251307913142,0.9940677797139615,1.1598783505506909,1.8159323443273132,2.04338456002678,2.6219796641342024,2.0789841435029297,2.6219796641344093,0.3791287145783916,0.4423674090293145,0.6925806363669127,0.7793289124160161,0.9999999999999211,0.7929062806782912,0.3813912112587375,1.7617231661032515,58981.14522,845.5643,574.13729,2154.5267872295444,58981.14522,2162.78146,2109.74424,21701710.31637023,8227741.536398065,8276841.583946681,16912770.298424248,21701710.316368517,15030184.341162087,17207422.41131082
0.0385,"{'L': 4.073, 'H': 262144}",16.07533844563681,8.923444161493371,6.122590101141561,2.67473065663364,757.0535764140479,1.961502927349302,757.0535764140479,0.021234082958542,0.011787070875170082,0.008087393405025,0.003533079744901404,1.0,0.0025909697654958523,0.0013209104760282908,1.4501659902150612,1.5262014534330084,1.6566145721269976,1.5573441836311246,16.986449695599934,1.5570639627183231,16.98644969559961,0.08537192975591192,0.08984817197135522,0.09752565143475204,0.091681558626966,1.000000000000019,0.09166506189469864,0.05887045368044465,1.0204053862798153,106811.47024,2268.04362,141.08839,377.3734420280831,106811.47024,863.82638,276.74529,45436949.84104653,3879040.090152717,2674893.8509980165,4165730.380682421,45436949.84104739,4431268.132456216,4164980.8194858474
0.036,"{'L': 16.772, 'H': 64}",1.0000917452005103,3.450923504167215,4.8542975367733705,4.691133347599465,2.071257741474301,6.01041790735063,2.071257741474301,0.482842731339005,1.666100473672041,2.3436472629997893,2.264871847508636,1.0,2.9018203707822825,0.48279843689960567,0.9999908506859811,0.6695177224995523,1.497698122361885,1.3818774203418787,0.37871210252172266,2.499071161293601,0.37871210252175763,2.640504076915604,1.767880450720709,3.9547141810072994,3.6488863470173563,0.9999999999999077,6.598867965013147,2.64052823593761,2.0639893073820805,94584.33286,45669.35762,45665.16806,214221.39271,94584.33286,221672.31283,274466.74385,34562579.909361914,91262633.15939148,91263468.1575201,126114925.94896707,34562579.909358725,136685124.89975154,228073901.35209534
0.036,"{'L': 7.918, 'H': 512}",1.1761204665685256,7.680451134627912,4.267788173747305,5.581969594106803,14.596225175029337,5.946844794732409,14.596225175041095,0.08057702950346642,0.5261943442583461,0.2923898557720962,0.38242556052449267,0.9999999999991944,0.4074234758245065,0.06851086414520079,0.9939662692403369,0.5630636212511686,1.334058114141386,2.612876069474266,0.5563079543781363,3.1914543992667923,0.556307954378636,1.7867194984665284,1.0121437538675468,2.3980568741488737,4.69681594323543,0.9999999999991016,5.736848402305273,1.7975655248664248,4.640463299099778,5883.54526,474.0786,403.08677,2250.018093926722,5883.5452599952605,1720.28895,2397.09446,2278149.76170049,4070414.5996571407,4095123.472115462,10700050.121832857,2278149.7616984434,5463132.696386479,13069399.820623593
0.036,"{'L': 5.649, 'H': 4096}",3.1817157501769424,8.402709011763948,3.5019536018034185,2.860466785686195,69.0677808384267,2.635260228952874,69.06778083847274,0.046066569847060077,0.1216588821843744,0.05070314348152227,0.04141535678373544,0.9999999999993334,0.0381546966901383,0.014478530913548204,0.9574117137941278,1.1829364387021852,1.7547691024186651,2.074010265093824,2.521443845808936,2.171384023176025,2.52144384581205,0.3797077279291089,0.4691504197751474,0.6959382043479649,0.8225486633535849,0.999999999998765,0.8611669170354712,0.39659816404832227,1.7532727856191896,10668.97539,491.4831,154.47109,441.8594222937429,10668.975389992887,540.95059,407.07152,4357810.512881555,1654694.3285918399,1728299.6486793023,3584511.212518923,4357810.512876173,3032766.8232234735,3752802.244402974
0.036,"{'L': 4.073, 'H': 262144}",7.4055859243599365,10.370370779219742,5.12409826254524,3.0493127717574016,574.0139661476456,2.671595147819722,574.0139661476456,0.01290140373075017,0.018066408468800768,0.008926783257442972,0.00531226233435071,1.0,0.004654233704015043,0.0017421178908089215,1.0048416070050226,1.418208382614389,1.9057545780490388,1.9285916415486262,9.371163971044167,1.9721038636056842,9.371163971044272,0.10722697949900971,0.15133748454263268,0.2033636999563323,0.20580065053900815,0.9999999999999887,0.2104438541145197,0.1067103300176878,1.3598788902892915,133117.55262,1717.40329,231.90647,707.1553608241747,133117.55262,1188.31154,619.5602,46802803.22414398,5018523.221811472,4994342.577801307,9632047.35057802,46802803.22414345,9517991.231990078,9849362.29385233
0.033,"{'L': 16.772, 'H': 64}",1.044910165301509,2.443684126357453,3.394145418851002,2.7207821711586098,1.5765790725255187,5.273393316141843,1.5765790725257665,0.6627705413008593,1.549991477714173,2.152854543104771,1.7257505307359986,0.9999999999998429,3.3448327508835805,0.634284710121101,0.9759391555004585,0.577777669642398,1.8101105140668157,1.021437714189186,0.33618920597455243,4.044763726357872,0.33618920597471447,2.9029461331779376,1.718608626851196,5.384201758705358,3.038282300669732,0.999999999999518,12.03121234850737,2.9745154877911584,1.7678732977364477,151.42651,100.36103,96.04752,261.32438,151.42650999997622,325.99925,506.49635,64087.45335087048,186042.4248901309,190629.1225652576,194715.7752109469,64087.45335083959,345059.77904270444,771049.7601393829
0.033,"{'L': 7.918, 'H': 512}",1.8044998134938126,3.133908700712042,2.306992791553903,2.1694517531396316,5.879707910386872,2.0052208745516817,5.879707910387564,0.3069029688202433,0.5330041472256516,0.3923652036316607,0.3689727085433791,0.9999999999998822,0.34104089949929267,0.17007647577753304,0.9039257619245776,1.2152529755326573,1.7140562764014073,2.0338248061963653,1.2752027160090393,2.151310873657186,1.275202716009162,0.70884867996006,0.9529880702700183,1.3441441544021089,1.5949031323908762,0.999999999999904,1.6870344194293028,0.7841890449618643,1.6735814247275715,407.46758,125.05301,69.30065,150.344416636216,407.467579999952,159.8761,138.96311,198425.03840997486,140653.32654793488,155602.74136723942,316468.71530484885,198425.0384099558,266711.85546578164,334749.86947420903
0.033,"{'L': 5.649, 'H': 4096}",5.412824251836118,3.5301374108981287,3.480799832145401,2.122576331236355,29.19391590699915,1.6591290232856766,29.193915907003355,0.18540932532239124,0.12092031168902836,0.11923031645475106,0.07270611924750965,0.9999999999998559,0.056831328437431945,0.034253712423694044,1.1294922605694446,1.3801282544820541,1.6530573528431758,2.056456493083504,3.253645799755248,1.988458245728944,3.2536457997560513,0.3471466564228136,0.4241790100771055,0.5080630943193377,0.63204682367014,0.9999999999997531,0.6111477303024295,0.3073475299846643,1.490047382484223,2110.73968,391.35082,72.30067,153.46369087453039,2110.739679999696,251.66416,119.95614,998142.9331443468,346501.98187312,306776.7650735629,630873.0704626812,998142.9331441004,507119.5871862967,610012.7881085773
0.033,"{'L': 4.073, 'H': 262144}",44.89526630862366,4.766055759069568,18.166420770561285,4.374857585673277,376.96592445454763,1.4994534309332388,376.96592445454763,0.11909635167577826,0.012643200485470489,0.0481911483029859,0.011605445749515676,1.0,0.003977689583223946,0.002652759666399434,2.861921748451784,1.308732371767555,1.70205977187016,1.451182043301402,9.673255018984165,1.4247335186800216,9.673255018983756,0.2958592265824962,0.13529389736951714,0.17595522588103685,0.15002003363433078,1.0000000000000422,0.14728584286095872,0.10337781832873223,1.1088455322163817,32998.45482,3929.99558,87.53697,382.96177723135406,32998.45482,1590.23343,131.25761,13980045.400646595,4136125.419823485,1445226.5936554724,2097286.8812144734,13980045.400647186,2459862.046297922,2059062.770068703
0.03123,"{'L': 16.772, 'H': 64}",1.053307941823244,1.6485928048033591,1.92873321700828,1.466572752862227,1.207509191280167,2.537029450238628,1.2075091912800084,0.872298073944013,1.365283855981075,1.5972824314187997,1.2145437595448865,1.0000000000001312,2.1010435933404987,0.8281510461547376,0.9138024190390958,1.0651482070023288,1.8298969549031125,1.3495084031672817,0.6932134069903737,3.5002419047214235,0.6932134069903195,1.3182122703115244,1.5365372283072467,2.639731050280547,1.9467430802101138,1.0000000000000782,5.04929920486997,1.4425572124198178,1.2669677273975182,61.09947,53.29695,50.59959,74.20798,61.09947000000802,97.59311,128.37265,23224.937567192726,30615.397678292535,33503.301195553846,45212.986497244354,23224.93756719454,61307.58883694579,117269.65879118093
0.03123,"{'L': 7.918, 'H': 512}",1.873649903088018,2.4379061027443027,2.0263873057624084,1.8282154117913347,4.3563409231870605,1.6811659148624891,4.356340923187838,0.4300971701078294,0.5596224321581142,0.46515810894790116,0.4196676623861436,0.9999999999998217,0.3859123848443577,0.22955044557629123,0.9299006254707226,1.3332628065698686,1.6150346536500295,1.7951006902938205,1.405770991270826,1.959782487838804,1.4057709912711829,0.6614879886160194,0.9484210549573597,1.1488604215609954,1.27695101224886,0.9999999999997462,1.3940979718657094,0.7113534183087245,1.3463967354734347,247.50307,106.45037,56.81444,103.86903482029408,247.50306999995587,115.12806,95.5145,117539.82131601188,77751.17998461502,83612.35368054172,150092.5938090315,117539.82131598204,135036.84866731748,163862.02651011004
0.03123,"{'L': 5.649, 'H': 4096}",5.65659414845047,2.8611671747289975,3.377639288741618,1.9705691431942476,23.114112259548193,1.5291790473265716,23.11411225955286,0.24472469826794443,0.12378442843057931,0.14612887792589435,0.08525394014991117,0.9999999999997979,0.06615781000607433,0.04326361266964552,1.3674130352112628,1.3955434436084093,1.5549948929964121,1.734887479898579,3.516226878437463,1.7632787651178607,3.5162268784385273,0.3888864633838697,0.3968866321356763,0.44223394756795337,0.4933946357491588,0.9999999999996972,0.5014689967619185,0.2843957556129246,1.2431626459529912,1440.58774,352.5474,62.32503,122.81578096665578,1440.587739999709,210.51147,95.30613,741302.5479910345,288282.5261856847,210823.2982736965,365754.70064595976,741302.54799081,327829.15214025736,371740.245038118
0.03123,"{'L': 4.073, 'H': 262144}",63.82172545836365,3.500436024527004,23.69140695490178,5.0335480936505315,446.470117943706,1.3830781244016588,446.470117943706,0.14294736174574338,0.007840247048668916,0.05306381323797566,0.011274098514886938,1.0,0.0030978067037759666,0.0022397915556043703,4.129312003521413,1.2705776276472318,2.0154342716176235,1.4066611679748846,14.186807693638782,1.403820832205111,14.186807693638329,0.29106703161790837,0.08956050262223449,0.14206397345622637,0.09915276208372528,1.000000000000032,0.09895255243606456,0.07048802109641773,1.1071036805359487,34860.59665,4983.23032,78.08047,393.0218009198376,34860.59665,1849.83619,107.99139,16885485.810102504,4914808.232172849,1190224.4800057677,1674242.5571972127,16885485.810103044,2398819.207921889,1670861.920032592
0.029,"{'L': 16.772, 'H': 64}",1.0352229397181163,1.3136766501850357,1.3842045034498585,1.0636843036057604,1.0733359629054526,1.718052787603533,1.0733359629053245,0.9644910591796036,1.22391934639845,1.2896283654775431,0.9910077928690297,1.0000000000001195,1.6006663775180678,0.9316747361126171,0.934622241775541,1.2126235391378937,1.6074061346106019,1.1750358390121725,0.8927349792212816,2.5899491520923634,0.8927349792210838,1.04692015382998,1.358324214198389,1.8005412267065781,1.3162202292525802,1.0000000000002216,2.9011399938110505,1.1201532630350224,0.9690029931693029,42.4234,40.91699,39.52481,42.04192,42.42340000000507,54.71042,67.90571,15219.560703252902,15933.664832674245,17048.24058370834,20032.293677959096,15219.560703256275,27403.44649857021,44154.07624444203
0.029,"{'L': 7.918, 'H': 512}",1.8786202306505402,2.006560074244712,1.8270885717504246,1.618536425714708,3.54515006547039,1.48317764060144,3.545150065470525,0.5299127529037908,0.5660014490750179,0.515376934123641,0.45654948191872663,0.9999999999999619,0.41836808406150994,0.2820755064051926,1.0084658551867463,1.3450236606058588,1.513010998116644,1.6963355206830746,1.4709219113940804,1.8045711680794285,1.4709219113941656,0.6856012187831946,0.9144086101287469,1.0286140864422813,1.1532464827281401,0.9999999999999419,1.2268300268700356,0.6798457431721732,1.2611938141809114,171.51631,90.88868,48.38055,78.30568247111171,171.51630999999347,88.39555,71.75695,86764.92452022304,59486.1379986968,58986.76459172854,100061.34402711978,86764.924520218,89247.62357060271,106445.81468052184
0.029,"{'L': 5.649, 'H': 4096}",5.8057523803610165,2.1215067223060324,3.18965977101682,1.7545179148919408,15.166919508728935,1.324900806950902,15.16691950872905,0.38279047877979566,0.13987723222801024,0.21030373169588382,0.1156805713831447,0.9999999999999925,0.08735464088065999,0.06593296677182653,1.771310761490625,1.2720296216249907,1.3592644062216512,1.4187071576316426,3.190164401484318,1.4498158284239209,3.1901644014842185,0.555241215990789,0.39873481787746773,0.4260797360754373,0.4447128671398852,1.000000000000031,0.4544642990027086,0.31346346900954436,1.1153098430359465,752.32122,287.9814,49.60277,87.02894859326452,752.3212199999944,158.21596,65.71875,412886.1556870126,229251.4111494191,129424.72666766579,183615.7860979364,412886.15568702546,175922.42424432424,187642.0173122214
0.029,"{'L': 4.073, 'H': 262144}",79.78908867851526,2.3966997512929096,26.473303314101457,5.31541151805851,245.2072746865136,1.3209430016190093,245.2072746865136,0.3253944597709101,0.009774178822210645,0.10796296051145456,0.021677217875587185,1.0,0.005387046543817981,0.0040781824327131184,7.996572106221842,1.1767963959789498,2.8860606390084063,1.39767292602105,13.98676331382919,1.395513940111827,13.986763313830066,0.5717242743583755,0.08413643453988655,0.20634228050135653,0.09992826036021042,0.9999999999999374,0.09977390113779559,0.07149616945410117,1.1876930714580904,14886.52629,4843.99318,60.70997,322.6984737989866,14886.52629,1607.19345,80.19441,8125272.224720289,4645415.3666424705,580925.8398393034,811944.3183694351,8125272.2247197805,1676587.2005431151,810690.1076669185
0.028,"{'L': 16.772, 'H': 64}",1.0275136713771216,1.2473298517273927,1.280310479080992,0.9980513320239432,1.0505210314462334,1.5672447280835988,1.0505210314463602,0.9780990961812901,1.1873440077730433,1.218738550448873,0.9500536420958878,0.9999999999998792,1.4918737285305101,0.9519085958928373,0.947873596444212,1.2111566528500093,1.468555970729891,1.0702715432552135,0.9256972267186558,2.321758071543817,0.9256972267188953,1.023956396416915,1.3083723466936548,1.586432289459418,1.1561788372735622,0.9999999999997413,2.50811821028482,1.0802668206584873,0.8836772194057021,39.5212,38.65565,37.62057,37.54726,39.521199999995225,48.16601,58.96064,14034.991984322613,14371.21981600727,15161.536168871544,16226.960713577882,14034.991984318982,22265.564466233503,35201.418977081026
0.028,"{'L': 7.918, 'H': 512}",1.8575347693933475,1.8015974691810732,1.7186054932074706,1.518903257691492,3.0954824711129274,1.3819865929426283,3.0954824711129874,0.6000792402243734,0.5820086161021952,0.5551979406265358,0.4906838503741767,0.9999999999999806,0.44645272775385225,0.3230514174549494,1.046500231088106,1.3109423124860675,1.4417411520225647,1.5433984440878024,1.442204090179966,1.637455105421702,1.4422040901800113,0.7256256158290919,0.9089852964724568,0.9996790064869469,1.0701664588228705,0.9999999999999687,1.1353837619593217,0.6933831396048691,1.1773198785237968,137.5564,82.54474,44.43779,67.4967039956104,137.55639999999732,76.37103,61.41243,70568.94654166236,51206.63529270401,48931.317711666015,75520.51962335125,70568.94654166015,70546.29436759949,80122.83600197887
