arrival_rate,bp_parameter,Rdynamic_sqrt_6/RR_ratio,Rdynamic_sqrt_6/SRPT_ratio,Rdynamic_sqrt_6/SETF_ratio,Rdynamic_sqrt_6/FCFS_ratio,Rdynamic_sqrt_6/RMLF_ratio,Rdynamic_sqrt_6/Dynamic_ratio,Rdynamic_sqrt_8/RR_ratio,Rdynamic_sqrt_8/SRPT_ratio,Rdynamic_sqrt_8/SETF_ratio,Rdynamic_sqrt_8/FCFS_ratio,Rdynamic_sqrt_8/RMLF_ratio,Rdynamic_sqrt_8/Dynamic_ratio,Rdynamic_sqrt_10/RR_ratio,Rdynamic_sqrt_10/SRPT_ratio,Rdynamic_sqrt_10/SETF_ratio,Rdynamic_sqrt_10/FCFS_ratio,Rdynamic_sqrt_10/RMLF_ratio,Rdynamic_sqrt_10/Dynamic_ratio,Dynamic/SRPT_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_8/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_6_checkpoint,Rdynamic_sqrt_8_checkpoint,Rdynamic_sqrt_10_checkpoint,Dynamic_checkpoint
24,"{'L': 32.3, 'H': 512}",0.7309844430609487,1.4523367143996555,0.8103295328915827,1.0002342015683314,0.8532178232850589,1.4523367143996555,0.7308635306786151,1.4520964828957494,0.8101954960112807,1.0000687524929768,0.8530766922382327,1.4520964828957494,0.7308338289834495,1.4520374708842374,0.8101625703300325,1.0000281105181286,0.8530420239002979,1.4520374708842374,1.0,1.0001654377011002,1.0002060852570394,1.0000406408324132,60,80,100,100
24,"{'L': 19.7, 'H': 4096}",0.7367019093173165,2.1636599732684703,0.9308019899833496,1.0618729169100278,1.3035961339763054,2.1636599732684703,0.7420187637420146,2.179275332692576,0.9375196849103884,1.069536564370874,1.3130043230759834,2.179275332692576,0.7266710741154103,2.1341998668803535,0.9181283139020952,1.0474145965226644,1.2858465424191503,2.1341998668803535,1.0,0.992834609197906,1.0138038179297515,1.0211205456957089,60,80,100,100
26,"{'L': 15.3, 'H': 32768}",0.4333989532555276,2.1821619459018424,0.694471347280155,0.5895259339830811,1.3216841133514463,2.1821619459018424,0.4602983410323725,2.317600252648467,0.7375744833862149,0.626115516361163,1.403715906959805,2.317600252648467,0.4938496889308607,2.4865311512300985,0.7913366108743045,0.671753350872927,1.5060333748859778,2.4865311512300985,1.0,0.9415609717025828,0.8775928444822888,0.9320616198602376,60,80,100,100
26,"{'L': 19.7, 'H': 4096}",0.7322554814589292,2.513090158881239,1.1554610601652202,0.9779084083391304,1.5255829652367348,2.513090158881239,0.6971366400697293,2.392562806172771,1.1000453552223342,0.9310080966921592,1.4524162801946932,2.392562806172771,0.7066922797556995,2.425357622551313,1.1151236575931265,0.943769408328026,1.4723245246475871,2.425357622551313,1.0,1.0503758364869291,1.0361730309436334,0.9864783584599602,60,80,100,100
26,"{'L': 32.3, 'H': 512}",0.7064803914018531,1.4430964821274672,0.7884669671183836,1.0002823817986268,0.8442380350584282,1.4430964821274672,0.7063529224645727,1.4428361069249722,0.7883247054964017,1.0001019027170557,0.8440857107668409,1.4428361069249722,0.7063147621209366,1.4427581584662064,0.7882821166704735,1.0000478727398798,0.8440401094820486,1.4427581584662064,1.0,1.0001804606921365,1.0002344978326931,1.0000540273907366,60,80,100,100
26,"{'L': 13.0, 'H': 262144}",0.4218504831719408,2.2009059349481683,0.9122441200864414,0.6494362764644399,1.3447609513532552,2.2009059349481683,0.5130232804230239,2.6765786165744383,1.1094036624407737,0.789796248358693,1.6353985645829916,2.6765786165744383,0.44363245285495,2.314548251983648,0.9593472396984374,0.6829694875173926,1.4141967904520392,2.314548251983648,1.0,0.8222833139737739,0.9509008650227602,1.1564151295098375,60,80,100,100
28,"{'L': 13.0, 'H': 262144}",0.3481229705511593,1.8892664920623008,0.4192011198261379,0.6174699983252661,1.130674762092171,1.8892664920623004,0.3656092893697654,1.9841649015559537,0.4402577149103145,0.6484856972736726,1.187468886705071,1.9841649015559537,0.3573381406553107,1.939277303095148,0.4302978010389075,0.6338150589794614,1.1606048762947876,1.9392773030951476,1.0000000000000002,0.9521721156244448,0.974211624633038,1.0231465600041645,60,80,100,100
28,"{'L': 15.3, 'H': 32768}",0.3829695634779402,1.9856130847373272,0.7595861238892233,0.5249707739107818,1.2195242016211838,1.9856130847373272,0.3975067833211307,2.0609853771832385,0.7884194086352333,0.5448982466903008,1.2658163697560538,2.0609853771832385,0.5115586764142954,2.6523193965455767,1.0146312115004894,0.7012394191828695,1.6290020041565745,2.6523193965455767,1.0,0.9634290018355576,0.7486327202234473,0.7770502224835737,60,80,100,100
28,"{'L': 32.3, 'H': 512}",0.6875865907377702,1.428192767196678,0.7740715599443897,1.0002199342195792,0.8332264192613646,1.428192767196678,0.6874916191494032,1.4279955007906395,0.7739646427843578,1.0000817807460405,0.8331113314490474,1.4279955007906395,0.6874605049870256,1.4279308732626108,0.773929615067802,1.0000365195296843,0.8330736269003325,1.427930873262611,1.0,1.0001381421761688,1.000183407991921,1.0000452595634977,60,80,100,100
28,"{'L': 19.7, 'H': 4096}",0.7233630160800268,2.3933877421097813,1.0782104920694595,1.0869863040128034,1.4297475077740511,2.393387742109782,0.7202685722982374,2.383149170809693,1.0735980614108878,1.0823363316827683,1.4236312519154977,2.383149170809693,0.7218761069080576,2.3884680128635907,1.075994176009151,1.0847519488283206,1.4268085896435256,2.388468012863591,1.0,1.004296236016401,1.0020597844391026,0.9977731156434784,60,80,100,100
30,"{'L': 32.3, 'H': 512}",0.6606557576195989,1.4182061234564527,0.7678743726074275,1.0002195815062032,0.8233074385107934,1.4182061234564527,0.6605546875295665,1.4179891599033023,0.767756899731307,1.0000665634147248,0.8231814852348626,1.4179891599033023,0.6605321815375387,1.4179408470938852,0.76773074121485,1.0000324897936783,0.8231534383277801,1.4179408470938852,1.0,1.0001530079067495,1.0001870856341513,1.0000340725140375,60,80,100,100
30,"{'L': 13.0, 'H': 262144}",0.2240180908587607,1.7810339094667584,0.8096869662089851,0.344884304484399,1.1218443491261545,1.7810339094667584,0.2400828548654301,1.90875524364016,0.8677511608530879,0.3696166148969511,1.20229394429876,1.90875524364016,0.2192524359978291,1.7431450368511727,0.7924620688288013,0.3375473989879524,1.0979787632927651,1.7431450368511727,1.0,0.9330865837309628,1.02173592662377,1.0950065561315234,60,80,100,100
30,"{'L': 19.7, 'H': 4096}",0.7001926518624414,2.363896654469109,0.9982786627976564,1.07814940830772,1.3965399416226514,2.363896654469109,0.5815791035143469,1.9634494784398249,0.829168955462591,0.8955094925236555,1.1599642542813249,1.9634494784398249,0.685937187336066,2.3157692643684453,0.9779543620111564,1.056198991371207,1.3681073016277672,2.3157692643684453,1.0,1.2039508428541197,1.0207824634522855,0.8478605829390758,60,80,100,100
30,"{'L': 15.3, 'H': 32768}",0.4689196646700898,2.371753162697906,0.9611297989151366,0.7449427931054524,1.4489387738660686,2.371753162697906,0.5215433386779369,2.637918936207757,1.0689908783879334,0.8285426709788977,1.6115433465425046,2.637918936207757,0.5533284798083473,2.798685299153719,1.134139876403732,0.8790376994388318,1.709757874289083,2.798685299153719,1.0,0.8991000936926102,0.8474526104864625,0.9425564699987616,60,80,100,100
32,"{'L': 19.7, 'H': 4096}",0.7011619627503627,2.6766959895063813,1.122075893944565,1.0852770020265303,1.624031026815253,2.6766959895063813,0.5886060424294158,2.2470121268272196,0.9419516264822048,0.9110599762097076,1.363329054141296,2.2470121268272196,0.60780774392141,2.320314901515268,0.9726802847830218,0.9407808768519736,1.4078040266117375,2.320314901515268,1.0,1.1912245410468143,1.1535916904030483,0.9684082644816104,60,80,100,100
32,"{'L': 32.3, 'H': 512}",0.6419883055295166,1.411070450258061,0.7681063347629448,1.000196236035481,0.8230777145463898,1.411070450258061,0.6419050148706851,1.4108873799646502,0.7680066817285762,1.000066471984107,0.8229709296026086,1.4108873799646502,0.6418794242595194,1.4108311325923713,0.7679760638647032,1.000026602670686,0.8229381204975663,1.4108311325923713,1.0,1.0001297554262734,1.0001696288522144,1.000039868252819,60,80,100,100
32,"{'L': 13.0, 'H': 262144}",0.3717745220595038,2.0566418234562875,1.004471298904826,0.6568884638075446,1.2738081662260643,2.0566418234562875,0.5079961756138809,2.810214576124541,1.3725189545826082,0.8975785257433551,1.740543363014538,2.810214576124541,0.3621467868265203,2.0033815762622953,0.978458801702452,0.6398772168503686,1.2408207315463045,2.0033815762622953,1.0,0.731845119916972,1.0265851737008382,1.4027355594272524,60,80,100,100
32,"{'L': 15.3, 'H': 32768}",0.5017872784617381,2.2515164821729425,1.0575277568119883,0.9850407693391464,1.3742720819390533,2.2515164821729425,0.5503084336995816,2.4692306121265317,1.1597871616615985,1.0802909244073045,1.5071596059735708,2.4692306121265317,0.5477583099652791,2.457788222361363,1.1544127196458558,1.0752848671536253,1.500175443552623,2.457788222361363,1.0,0.911829162944772,0.91607424174641,1.0046555637548686,60,80,100,100
34,"{'L': 19.7, 'H': 4096}",0.6536281063078931,2.67999288266329,1.169129908592053,1.0841394852373052,1.6379146969282177,2.67999288266329,0.5495786132194317,2.253371233088071,0.9830189180003172,0.9115579166243568,1.377178978416683,2.253371233088071,0.6211275111310486,2.546734592642274,1.1109968241949864,1.0302324114978345,1.5564720508955017,2.546734592642274,1.0,1.1893259500746207,1.0523251580302122,0.884808035983901,60,80,100,100
34,"{'L': 32.3, 'H': 512}",0.6279520278805949,1.413214443362853,0.7592025973736853,1.0001932868815986,0.8240290026368349,1.413214443362853,0.6278718691341121,1.413034045031035,0.7591056843519416,1.000065611141164,0.8239238144552793,1.413034045031035,0.6278504676694308,1.4129858807483289,0.7590798096881898,1.0000315231848342,0.8238957304188986,1.4129858807483289,1.0,1.0001276673640331,1.0001617585976184,1.000034086881803,60,80,100,100
34,"{'L': 13.0, 'H': 262144}",0.1732217500104464,1.6910446222596225,0.8463296972695935,0.2346947551057095,1.094284609604108,1.6910446222596225,0.1835271685638354,1.7916493247510357,0.8966800820451782,0.2486573647866739,1.1593864857704792,1.7916493247510357,0.1735287484551428,1.694041636600573,0.847829635359045,0.23511070128332,1.096223994659295,1.694041636600573,1.0,0.9438479946373473,0.998230849657884,1.0576182344291911,60,80,100,100
34,"{'L': 15.3, 'H': 32768}",0.4084121782408022,2.165712795177283,1.173937205821114,0.7969128306555741,1.2869921643060158,2.165712795177283,0.4500693414828816,2.3866108394833163,1.293676274400032,0.8781962243568109,1.418262595346303,2.3866108394833163,0.4810988617433593,2.5511530168145393,1.3828673177951123,0.938742466957055,1.5160431013278457,2.5511530168145393,1.0,0.9074427884715986,0.8489152868930886,0.935502819216749,60,80,100,100
36,"{'L': 15.3, 'H': 32768}",0.2680042876753938,2.0867363453409618,0.974504666312106,0.3960500767295755,1.2903203482683927,2.086736345340962,0.2642869535001606,2.057792419113063,0.9609878695047585,0.3905566926568783,1.272423052783977,2.057792419113063,0.2890401207091423,2.250525655306085,1.0509941793305666,0.4271363080706854,1.391598442143882,2.2505256553060855,1.0,1.014065522819048,0.927221753913822,0.9143607913384088,60,80,100,100
36,"{'L': 13.0, 'H': 262144}",0.2016932445976445,1.8686521018231597,0.9885879613149556,0.4161479636378237,1.1892023661084774,1.4699823471535576,0.2048650483257233,1.898038300229897,1.0041343768009467,0.4226922565075824,1.2079036196174264,1.493099112904502,0.1999129268266932,1.852157773759581,0.979861835067205,0.4124746843642042,1.1787054448562873,1.4570070206826944,1.2712071715973854,0.9845175946116692,1.0089054659906742,1.0247713921137434,60,80,100,100
36,"{'L': 19.7, 'H': 4096}",0.6305654833410717,2.803059572071732,1.253772743969401,1.1018497303616206,1.6828270045714924,2.8030595720717324,0.5336990837931699,2.37245831710579,1.061170302560603,0.932585444505959,1.424313975708716,2.3724583171057905,0.6346948207868001,2.821415760539635,1.2619832326131413,1.1090653320260824,1.6938472090518273,2.8214157605396353,1.0,1.1815000296785998,0.9934939796095872,0.8408751203162007,60,80,100,100
36,"{'L': 32.3, 'H': 512}",0.6063637320813638,1.3921510432991804,0.7510452219308585,1.0002130715957154,0.8147541978401472,1.3921510432991804,0.606282462606765,1.391964456638625,0.7509445611436825,1.0000790154401196,0.8146449982919514,1.391964456638625,0.6062534228085784,1.391897784139589,0.7509085923010227,1.000031113522169,0.8146059783172643,1.391897784139589,1.0,1.0001340455639265,1.0001819524123663,1.0000479004276,60,80,100,100
38,"{'L': 15.3, 'H': 32768}",0.3479057894822706,1.918173000299373,0.842215498812898,0.7165408934822067,1.2021379482414811,1.918173000299373,0.3520451170242334,1.940995116430882,0.852236044362577,0.7250661826409395,1.2164407936347688,1.940995116430882,0.3682926089135837,2.030575402838628,0.891568213874361,0.7585292427773195,1.2725816431245098,2.030575402838628,1.0,0.9882420538113078,0.9446450486979588,0.955884284679841,60,80,100,100
38,"{'L': 19.7, 'H': 4096}",0.6935142908244291,3.007461929143735,1.2941426831273348,1.102173436894362,1.831667335865308,3.0074619291437346,0.5452516953268405,2.3645132294926157,1.0174750561104795,0.8665458563174749,1.4400852777930622,2.364513229492615,0.4417464954422764,1.9156573771479015,0.824327634538237,0.7020493442735888,1.166713703149099,1.9156573771479013,1.0000000000000002,1.2719158817263567,1.5699372784612198,1.2343090459176924,60,80,100,100
38,"{'L': 13.0, 'H': 262144}",0.1316638846502834,1.6148946961549342,0.7662328897094195,0.2632182644559646,1.057178471850849,1.6148946961549344,0.1315226094267921,1.6131619156759125,0.7654107225446909,0.2629358315075765,1.0560441203521247,1.6131619156759127,0.1473492652898262,1.8072803155618773,0.8575157389550744,0.2945759802049566,1.1831222473892622,1.8072803155618775,1.0,1.0010741516162658,0.8935496515120672,0.8925908735825444,60,80,100,100
38,"{'L': 32.3, 'H': 512}",0.5813319006961254,1.3882048178836237,0.7377909063413554,1.0001650170773229,0.815701103198209,1.3882048178836237,0.5812724344837263,1.3880628141806537,0.7377154354602803,1.000062707148574,0.8156176626455767,1.3880628141806537,0.5812552924307427,1.388021879422881,0.7376936798146806,1.0000332147334932,0.8155936096192192,1.388021879422881,1.0,1.0001023035135872,1.0001317979661954,1.0000294914355308,60,80,100,100
40,"{'L': 19.7, 'H': 4096}",0.5113834225092388,2.2509030632504796,1.071631414839698,1.0639256346846058,1.333217040568216,2.2509030632504796,0.5080136192627326,2.2360705518387993,1.0645698112330229,1.0569148089519105,1.3244316969026746,2.2360705518387993,0.5272376980003181,2.3206871737587593,1.1048549002479613,1.0969102199719911,1.3745503910840666,2.3206871737587593,1.0,1.006633293121938,0.9699295487572104,0.9635381179864458,60,80,100,100
40,"{'L': 15.3, 'H': 32768}",0.3580540265762337,1.8924940066378828,0.9259219686336224,0.7493165606209853,1.1399021783725565,1.8924940066378828,0.3513756137983821,1.8571952661746276,0.9086517003287364,0.7353403309973211,1.118640757725124,1.8571952661746276,0.3506870958546608,1.853556105642305,0.906871203971843,0.733899437000266,1.1164487893470518,1.853556105642305,1.0,1.0190064777280865,1.0210071337344733,1.001963339831605,60,80,100,100
40,"{'L': 13.0, 'H': 262144}",0.0834462779553942,1.3255640435928604,0.2314272259120302,0.102529086950127,1.060343637920182,1.3255640435928602,0.0844860696678495,1.3420813831390683,0.2343109508358484,0.1038066621459114,1.0735561688332251,1.3420813831390683,0.0809318103739313,1.285621125868611,0.2244536823186927,0.0994396014558681,1.028392545935157,1.2856211258686108,1.0000000000000002,0.9876927437086008,1.0310689649699576,1.0439167155349216,60,80,100,100
40,"{'L': 32.3, 'H': 512}",0.5629212658552736,1.3640619986266078,0.7283824854443595,1.0002673470045842,0.8051204455117843,1.3640619986266078,0.5628213535837685,1.3638198927744696,0.7282532056443953,1.0000898106619132,0.8049775455763482,1.3638198927744696,0.562795198114246,1.363756513250199,0.7282193622153862,1.0000433344250117,0.8049401366089637,1.363756513250199,1.0,1.0001775203994465,1.0002240028725369,1.0000464742229678,60,80,100,100
