arrival_rate,bp_parameter,SJF/SRPT,RR/SRPT,MLFQ/SRPT,RMLFQ/SRPT,RMLFQ_Dy/SRPT,PRMLFQ/SRPT,SETF/SRPT,FCFS/SRPT,BAL/SRPT,SJF/FCFS,RR/FCFS,MLFQ/FCFS,RMLFQ/FCFS,RMLFQ_Dy/FCFS,PRMLFQ/FCFS,SETF/FCFS,SPRT/FCFS,BAL/FCFS,SJF_L2_Norm/SRPT_L2_Norm,RR_L2_Norm/SRPT_L2_Norm,MLFQ_L2_Norm/SRPT_L2_Norm,RMLFQ_L2_Norm/SRPT_L2_Norm,RMLFQ_Dy_L2_Norm/SRPT_L2_Norm,PRMLFQ_L2_Norm/SRPT_L2_Norm,SETF_L2_Norm/SRPT_L2_Norm,FCFS_L2_Norm/SRPT_L2_Norm,BAL_L2_Norm/SRPT_L2_Norm,SJF_L2_Norm/FCFS_L2_Norm,RR_L2_Norm/FCFS_L2_Norm,MLFQ_L2_Norm/FCFS_L2_Norm,RMLFQ_L2_Norm/FCFS_L2_Norm,RMLFQ_Dy_L2_Norm/FCFS_L2_Norm,PRMLFQ_L2_Norm/FCFS_L2_Norm,SETF_L2_Norm/FCFS_L2_Norm,SRPT_L2_Norm/FCFS_L2_Norm,BAL_L2_Norm/FCFS_L2_Norm,RMLFQ_L2_Norm/RR_L2_Norm,RMLFQ_L2_Norm/RMLFQ_Dy_L2_Norm,RMLFQ_L2_avg/BAL_L2_Norm_avg,RMLFQ_L2_Norm/BAL_L2_Norm
24,"{'L': 16.772, 'H': 64}",1.0000169938501322,3.0645271842197417,4.22601436767431,3.844371849070596,3.9259015719259645,4.364633497948507,1.0000169938501322,1.9001600104923835,1.163498948513962,0.5262804123485372,1.6127732229380192,2.2240307891645577,2.023183220277546,2.066089987289363,2.296982082481312,0.5262804123485372,0.5262714689700646,0.6123163007795683,0.9999983675678777,1.050039328965119,1.895257951464209,1.220075761943417,1.9134323860650266,1.9858682749244427,0.999998367567878,0.6351745450941747,0.8423442927392513,1.5743678258070184,1.6531508340111996,2.9838380113031877,1.920851160309835,3.0124513031002054,3.1264922221182623,1.5743678258070186,1.574370395859825,1.3261619176101593,1.161933394576639,0.637637248553372,3.304147248246923,1.4484288342190894
24,"{'L': 7.918, 'H': 512}",1.0031986930802677,7.4348931282500486,3.446844913127051,3.620209131417696,6.339488619978493,3.4625995145362283,1.0031986930802677,13.286498015132382,2.281382002565488,0.07550512497256201,0.5595826018099148,0.2594246361382313,0.2724727860791108,0.4771376635708117,0.2606103964033692,0.07550512497256201,0.07526437732960714,0.17170679587406365,0.9996690769199824,1.2583639920591057,1.8234105705463168,1.655849211985614,1.4709727750570758,1.8255990559326694,0.9996690769199824,1.378882700101817,0.7340738011636949,0.7249848568309448,0.9125968379806257,1.3223826583738238,1.2008629971667248,1.0667860108393985,1.323969802360902,0.7249848568309448,0.7252248504721683,0.5323685626844769,1.3158745978388091,1.125683112606462,1.5868491674549257,2.2556985542334695
24,"{'L': 5.649, 'H': 4096}",1.0587719922656977,11.25107668425785,3.1622212724804313,3.185317199165027,19.740135195113414,3.1761094846109517,1.0587719922656977,73.84558249819327,1.0587719922656977,0.01433764832570184,0.15235950890539895,0.04282207771274334,0.04313483747308731,0.26731639899511095,0.043010148707116766,0.01433764832570184,0.013541771439401488,0.01433764832570184,0.9985204255014705,1.4212444339605608,1.7418244430135903,1.708055443577747,2.292774601050761,1.7382877217695918,0.9985204255014705,3.3376212028749705,0.9985783062887269,0.29917128541769866,0.42582556484730044,0.5218760120271324,0.5117583271901727,0.6869487163719488,0.5208163587504359,0.29917128541769866,0.29961458752078185,0.29918862734589785,1.201802732002921,0.7449731180705501,3.0085015682636937,1.710487232519433
24,"{'L': 4.639, 'H': 32768}",3.546097853359492,11.810531529692215,3.4921265480061474,2.6963443627995436,79.31876459352365,3.537466738021385,3.546097853359492,361.27792962179547,3.546195414227152,0.009815428960943538,0.03269098541960782,0.009666038973545623,0.007463352011627771,0.21955054015217224,0.009791538447213173,0.009815428960943538,0.0027679520889827176,0.00981569900475098,0.9990609022873223,1.4782862470767075,1.7452115195588551,1.8146111718050535,4.643024514453833,1.7477817881928122,0.9990609022873223,8.882590837283923,0.9992050359334574,0.1124740428314956,0.16642512012055383,0.19647550489812926,0.20428850152462014,0.5227106144487857,0.19676486514009472,0.1124740428314956,0.1125797662324583,0.11249026936368374,1.2275100139728854,0.39082524034842603,0.7603484996855925,1.816054870169708
24,"{'L': 4.073, 'H': 262144}",2.3672450402704013,11.889400422237223,2.9839607675956907,2.49365688459737,126.75438402947569,2.9823563993958193,2.3672450402704013,720.4096346230663,2.367318261508806,0.0032859708234038183,0.016503666595822267,0.004142033399035485,0.0034614429968057056,0.1759476524710782,0.004139806376904235,0.0032859708234038183,0.0013880991479565947,0.003286072461742461,0.9966798837926162,1.490709193658581,1.611957348234964,1.6073741767754108,7.2935051872391625,1.6057908472423228,0.9966798837926162,17.134581589748983,0.9967191404789618,0.05816773981740497,0.08700003474554756,0.09407625974359021,0.09380877895127865,0.4256599525956683,0.09371637345396347,0.05816773981740497,0.058361506802025724,0.05817003089677217,1.078261396396506,0.22038431940621628,1.0533678234746697,1.6126651044375508
26,"{'L': 16.772, 'H': 64}",1.0000373949013546,3.2149177111705796,4.609574113494668,4.032918315976261,4.515946105621823,4.802083719362055,1.0000373949013546,1.9928306538306648,1.2665329247306547,0.5018175493131138,1.6132418000449718,2.313078687661713,2.023713509336126,2.266096267106875,2.4096797739092275,0.5018175493131138,0.501798784597064,0.6355446822820073,0.9999967092837441,0.8695624965784658,1.9421478418319773,1.0142774048393242,1.8436875491359426,1.906213230166576,0.9999967092837442,0.5177387461076622,0.7196436282109102,1.931469716728131,1.6795391558306183,3.751212086081951,1.9590525384947879,3.561038386631688,3.681805243469618,1.9314697167281312,1.9314760726678413,1.389974448737245,1.1664226652256497,0.5501351925464121,3.1842190891594195,1.409416223639604
26,"{'L': 7.918, 'H': 512}",1.011750913906884,8.830483571708493,4.314907523210489,4.275182304804694,7.854722183209796,4.351846928011536,1.011750913906884,15.707899810461674,1.2289742026008084,0.0644103238571107,0.5621683151955981,0.27469665424888323,0.2721676580822959,0.5000491649417349,0.27704829929671104,0.0644103238571107,0.06366223442130606,0.07823924378371033,0.999806567088786,0.9545308056719006,1.8889514438653008,1.8328802503575183,1.0933253864341341,1.9083919005947343,0.999806567088786,0.9720652919431748,0.7141614105071488,1.0285384895186986,0.9819616167590733,1.9432351504797123,1.8855526121023825,1.1247448041772568,1.963234276969016,1.0285384895186986,1.028737481204563,0.7346846106186223,1.920189730353796,1.676427048250871,3.478659109163861,2.5664789827497563
26,"{'L': 5.649, 'H': 4096}",1.309889041629255,12.476134015600238,3.5068016287014387,3.463084952714624,25.367778401445033,3.527651778516621,1.309889041629255,90.35362926976995,1.309889041629255,0.014497359455460313,0.13808116083915223,0.03881196203232897,0.03832812229794166,0.28076103424361787,0.039042723651797846,0.014497359455460313,0.011067624046559189,0.014497359455460313,0.9901475452753342,1.2981504891922844,1.9007881855047173,1.9494163568703262,2.0404712952160544,1.9174967808820143,0.9901475452753342,2.963908202052179,0.9901934529602849,0.3340682226898142,0.43798606457968525,0.6413114225969048,0.6577181963734811,0.6884394374303675,0.64694877511873,0.3340682226898142,0.3373923656972947,0.3340837115922434,1.5016874954792512,0.9553755357601899,2.643800232428236,1.9687227289196327
26,"{'L': 4.639, 'H': 32768}",19.687078583930752,6.288483901244172,9.44177354444987,2.950429258480614,78.60931678781074,9.697813152587575,19.687078583930752,217.5065977996802,19.718340641475866,0.09051255816185497,0.02891169263304719,0.04340913627431926,0.013564780509315436,0.36141118284700746,0.04458629416620774,0.09051255816185497,0.00459756168371951,0.09065628739977862,1.5598333585875528,1.3348889235060366,1.7165418832021204,1.6900951719750965,4.234707112604323,1.7103133948309486,1.5598333585875528,6.6695368702733155,1.5596707922778583,0.23387431375330733,0.2001471690569323,0.2573704766297779,0.25340517712826394,0.6349327089679596,0.25643660543417324,0.23387431375330733,0.1499354482103673,0.23384993930079936,1.2660942361676986,0.3991055643363483,0.14962867880853192,1.0836230186158433
26,"{'L': 4.073, 'H': 262144}",8.395777961611751,8.770614122289937,4.630326576551549,2.5510392466916576,186.48646551005456,4.707286469811539,8.395777961611751,945.1402551781945,8.403723794754896,0.008883102709479698,0.00927969586972713,0.004899089369205376,0.0026991118331010995,0.19731089062003274,0.004980516324451801,0.008883102709479698,0.0010580440252346065,0.008891509750762314,1.042262682857129,1.4855515792476401,1.640554510950183,1.6461969397010796,9.13029863249054,1.6381249967157299,1.042262682857129,21.758519681782136,1.0424122290016282,0.04790135993165884,0.06827447827213426,0.07539825939187297,0.07565757982512933,0.4196194762337215,0.07528660132551623,0.04790135993165884,0.045959008913518826,0.04790823292424686,1.1081385275998283,0.18030044864502248,0.30356057731024716,1.579218752333448
28,"{'L': 16.772, 'H': 64}",1.0001155328811058,3.3719674725434277,4.8802882213155225,4.2217454834888,4.721079180716357,5.318285649724941,1.0001155328811058,2.086205145610237,1.5070403428838695,0.4793946247259214,1.6163163434040384,2.3393136727634647,2.0236482938277365,2.2629985314006076,2.549263029532643,0.4793946247259214,0.4793392452818869,0.7223835805673101,0.9999948561543678,0.5996706462031274,1.4041112979447556,0.6999662082512411,1.287566250750227,1.5075460413883903,0.9999948561543678,0.35077886496355515,0.40488889584927196,2.8507842291418104,1.709540414487148,4.002838934126315,1.9954628917679107,3.6705924425749004,4.297710586255018,2.8507842291418104,2.8507988932112456,1.1542568161606277,1.1672510780428305,0.5436351005964869,2.8013486854705407,1.7287858852810272
28,"{'L': 7.918, 'H': 512}",1.416102663000328,5.923993070435066,3.459587790283943,3.671067333986901,6.307772933640633,3.5628676578722547,1.416102663000328,10.804141733039264,1.416102663000328,0.13107035227702168,0.5483076043254214,0.32020940448276974,0.33978333723267523,0.5838291545501803,0.32976868925894776,0.13107035227702168,0.09255709751955414,0.13107035227702168,0.9755756848765641,0.7499472477660043,1.5446178916878037,1.9146640395252763,0.7811550175443723,1.7324126561939055,0.9755756848765641,0.7537563926895623,0.9891134526156444,1.2942851222733962,0.994946450921675,2.0492269208839216,2.5401629201357085,1.036349442764984,2.298372090765679,1.2942851222733962,1.3266885822776089,1.31224552416236,2.553064959207214,2.451067965413813,2.592373723956517,1.9357375379559092
28,"{'L': 5.649, 'H': 4096}",2.3868443337250653,11.011238173843415,3.8782246888874568,3.626552085201236,31.74160914820646,3.9468955157491874,2.3868443337250653,96.97271833157315,2.3868443337250653,0.024613565287134345,0.11354985570470791,0.039992946012164673,0.03739765315025179,0.3273251456113072,0.04070109184991389,0.024613565287134345,0.010312178695256932,0.024613565287134345,0.9700646600087107,1.0279781085264115,1.8622849184015642,2.402550477170046,1.6285129013009676,1.9267429220855146,0.9700646600087107,2.280297187105561,0.9701053779969805,0.42541150578712,0.4508088306819561,0.8166851798670198,1.053612875881176,0.7141669561799884,0.844952549597791,0.42541150578712,0.43853932972189713,0.4254293622264035,2.337161129446676,1.4753033121510575,1.519391957807907,2.476587112763665
28,"{'L': 4.639, 'H': 32768}",18.717945394846225,6.048473761476187,8.871665227375038,2.90511053271139,92.92913234286839,9.101414193485688,18.717945394846225,282.77378310291886,18.754335581709743,0.06619406222688476,0.021389796801900743,0.03137371905565266,0.010273620492087986,0.3286341870987585,0.03218620231909237,0.06619406222688476,0.003536395733108109,0.06632275232843592,1.4814036977871416,1.4238884578273867,1.7641107747475675,1.7763846128522243,5.1572827123281595,1.7550065746653274,1.4814036977871416,8.849836547596984,1.4796370118147752,0.16739333995828323,0.1608943227560534,0.19933823243623414,0.20072513241327264,0.5827545723122455,0.1983094902630567,0.16739333995828323,0.11299643723606762,0.1671937107376909,1.2475588260352128,0.3444419691412085,0.1549034099370928,1.20055432424841
28,"{'L': 4.073, 'H': 262144}",29.96511575967959,7.933395284478417,11.538104715031501,3.2080001646197953,213.20305503534175,11.869882293732585,29.96511575967959,827.1964829831318,30.25182776414803,0.036224907112293224,0.009590702387742374,0.013948445082142335,0.003878159821292679,0.25774173297553704,0.01434953186808295,0.036224907112293224,0.001208902625400055,0.03657151400722883,1.4913872362195666,1.49204898476182,1.8690522461569872,1.8991265351613729,7.924106784210162,1.8752376811492704,1.4913872362195666,14.95866218049738,1.4789844002033967,0.09970057604242102,0.09974481452673657,0.12494782110888213,0.1269583143362508,0.5297336545604563,0.1253613229927837,0.09970057604242102,0.06685089802373956,0.0988714353166989,1.2728312237446655,0.23966442993242287,0.10604318488225867,1.2840747575837828
30,"{'L': 16.772, 'H': 64}",1.0362258568641345,2.62387388978946,3.9783092767494,3.2553295075758872,3.464374525582163,4.8262381746662655,1.0362258568641345,1.7071684413857369,1.0362258568641345,0.6069851291434446,1.5369742236212018,2.3303554472458154,1.9068590003535226,2.029310313849331,2.8270427555166897,0.6069851291434446,0.5857652799557866,0.6069851291434446,0.9850711009778227,0.5005079878001717,1.8741007666472922,0.6040309149350067,1.0080162209086128,2.715059846977135,0.9850711009778227,0.29891113147422155,1.1639834130177247,3.295531672305006,1.674437433399285,6.269759033075411,2.0207708958711,3.3722940190855533,9.083167406936417,3.295531672305006,3.345475944867049,3.894078508475045,1.206835714230732,0.5992273759151824,3.1415250700530555,0.5189342976709659
30,"{'L': 7.918, 'H': 512}",1.815259139996177,3.0999219364463055,2.294103446771103,2.1467691658952015,3.827502937319272,2.319755958243544,1.815259139996177,5.512118657777051,1.815259139996177,0.32932149191582205,0.5623830198344196,0.41619268183466107,0.38946352558400094,0.694379634211801,0.4208465205970483,0.32932149191582205,0.181418445807421,0.32932149191582205,0.9069313581377028,1.2932922066256405,1.817285174623627,2.111525410568824,1.3007080659403465,1.8162337367790915,0.9069313581377028,1.3501245438310696,0.9100679716529329,0.6717390349517118,0.9579058558226313,1.3460129903771378,1.563948615123482,0.963398578215236,1.3452342193746107,0.6717390349517118,0.7406724102373788,0.6740622380440203,1.6326746575532654,1.6233661233139949,1.1826240775186085,2.320184289898386
30,"{'L': 5.649, 'H': 4096}",4.9858719864296885,3.966078172865778,3.4062668642640865,2.109341214599544,16.696653135130983,3.5231463777308303,4.9858719864296885,30.616763834245248,4.9858719864296885,0.16284777886462729,0.12953943121936579,0.11125496093268135,0.06889497616466632,0.5453434995783442,0.11507246150522758,0.16284777886462729,0.03266184517128773,0.16284777886462729,1.0698652954901613,1.4055969757197402,1.7315798435111214,1.91519197086091,2.410950264736711,1.7693425488364514,1.0698652954901613,3.248604168314776,1.0731206122307448,0.3293307648635929,0.43267720623805583,0.5330227241595223,0.5895430380656138,0.7421495940477718,0.544647010581872,0.3293307648635929,0.30782451421859536,0.33033283115789064,1.362547020194199,0.7943722435394409,0.42306365272527047,1.7846940493293788
30,"{'L': 4.639, 'H': 32768}",27.670011500156104,2.928695252048954,11.347830838253646,2.8336362880400072,58.0103369478939,11.723901123661813,27.670011500156104,113.71762778223278,27.723391949822,0.2433220956133879,0.02575410082997293,0.09978954942662487,0.024918179734336084,0.5101261614336754,0.10309660298324964,0.2433220956133879,0.008793711401674524,0.2437915078822414,3.8194290037104537,1.2751674216386866,1.9710194324440844,1.4338774367514968,6.1230861722419405,2.0001260373033047,3.8194290037104537,9.181175106804616,3.81219719467413,0.4160065524596834,0.13888934769293287,0.21468051850827524,0.15617580757051244,0.6669174807159297,0.21785076681751925,0.4160065524596834,0.1089185195105201,0.4152188745260642,1.1244620999718264,0.23417560955646147,0.1022110242920041,0.37612887359413366
30,"{'L': 4.073, 'H': 262144}",52.41220307653157,3.7779876214452557,14.38598886866889,3.490291651018902,133.3489239643277,14.858092463189774,52.41220307653157,286.7222435763438,52.58611065474347,0.18279782699376124,0.013176472025056937,0.0501739547278564,0.012173075961891888,0.46508049846792465,0.05182050850977524,0.18279782699376124,0.003487695923158246,0.1834043637452972,4.705195793311905,1.2659369931611495,1.6515173312278901,1.3428204659624892,7.9975725637800155,1.6500958032240862,4.705195793311905,12.211684240076876,4.692475551665654,0.3853027723948326,0.10366604378833662,0.1352407496590735,0.10996193805564987,0.6549115098745518,0.13512434245627847,0.3853027723948326,0.08188878621002607,0.38426112724612294,1.0607324639509548,0.16790350512653696,0.06637288073907144,0.2861646163475136
32,"{'L': 16.772, 'H': 64}",1.0526558043391816,1.6182500525841963,1.9677177912530337,1.8899519308249426,1.8466020463154578,2.1300204601849386,1.0526558043391816,1.2189301545292455,1.0526558043391816,0.8635899279608193,1.3275986704990241,1.6142990506400032,1.5505005957907798,1.5149367168036145,1.747450788931839,0.8635899279608193,0.8203915509713541,0.8635899279608193,0.9298359423853131,0.9508445218886427,1.8050835444641409,1.3063276791189928,1.499839686722135,2.161413868497467,0.9298359423853131,0.6369627177268019,0.9642689548413919,1.4597964943752435,1.4927789263428555,2.833891991208118,2.0508699218394235,2.3546742140180137,3.393312996734157,1.4597964943752435,1.5699505986297106,1.5138546228932885,1.3738604462107658,0.8709782056600608,1.7954130144291416,1.3547337312481087
32,"{'L': 7.918, 'H': 512}",1.8836181457105516,2.487215518848651,2.0191868155176285,1.8196850795177255,3.118337830379608,2.0391332518342513,1.8836181457105516,4.410232824719936,1.8836181457105516,0.42710174736186807,0.5639646743608366,0.45784131944232526,0.41260521878077533,0.7070687544886325,0.4623640820966733,0.42710174736186807,0.22674539865443574,0.42710174736186807,0.9458046628772512,1.321652867202001,1.632700900694094,1.811527748029448,1.3037766249105593,1.6351621332170518,0.9458046628772512,1.4174095622410097,0.9477597882958477,0.6672769029312016,0.9324424657559022,1.1518907055436367,1.2780552610110192,0.9198305554318472,1.1536271355695966,0.6672769029312016,0.7055123844507863,0.6686562681271759,1.3706532123404949,1.389446407779953,0.9660583721077348,1.9113785691274456
32,"{'L': 5.649, 'H': 4096}",5.673973396906239,2.5689005680022396,3.2926553427428455,1.7860632307687725,10.801109989956698,3.417466755618617,5.673973396906239,18.266613749446897,5.673973396906239,0.310619881425918,0.14063365017941679,0.18025537671658193,0.09777746742046557,0.5913033547492486,0.1870881380913907,0.310619881425918,0.05474468413885849,0.310619881425918,1.5472470679178845,1.3017674448347074,1.407727789373245,1.48921227829491,2.4112879025370453,1.4258745414044074,1.5472470679178845,3.259260738029228,1.55566151081546,0.47472331681369434,0.39940573935850404,0.43191628486417244,0.4569171962582501,0.739826634427252,0.43748403580211526,0.47472331681369434,0.3068180426106898,0.47730501971318784,1.1439925650345353,0.617600360673659,0.3147817421461003,0.9572855456932158
