arrival_rate,bp_parameter,RR_ratio,SRPT_ratio,SETF_ratio,RDYNAMIC_L2_Norm/FCFS_L2_Norm,RDYNAMIC_L2_Norm/RMLF_L2_Norm
28,"{'L': 5.649, 'H': 4096}",0.025011685525224092,1.63080966931451,0.725563990638681,0.45527900045131975,0.8281454120273152
28,"{'L': 4.639, 'H': 32768}",0.025580146096360563,1.673692928967628,1.0436099183714453,0.1468808008227723,1.0065664077528476
28,"{'L': 4.073, 'H': 262144}",0.013732205333234484,1.1330933303756128,1.0233521590123782,0.0774977878417519,1.0028514331625267
30,"{'L': 16.772, 'H': 64}",0.0030880383942110015,0.43654284111028957,0.1476927384715181,1.002289931205198,0.22805498810083086
30,"{'L': 7.918, 'H': 512}",0.006538630067291351,1.2402349072872927,0.5609105148119153,1.007267925769694,0.674618102172534
30,"{'L': 5.649, 'H': 4096}",0.005357247450807432,1.413474389357663,0.9361523610345018,0.5022440034143582,1.0145376920790152
30,"{'L': 4.639, 'H': 32768}",0.007995100610361976,1.1877504918937112,1.121128484512632,0.1743507737309482,1.0131127021966693
30,"{'L': 4.073, 'H': 262144}",0.010372020375914639,1.3288467292182298,0.925688211168909,0.17971874998281187,1.0013094436800176
32,"{'L': 16.772, 'H': 64}",0.0017987498335965057,0.5109951599918586,0.18613697290885417,1.0034013749200867,0.2745797823196876
32,"{'L': 7.918, 'H': 512}",0.0033675663472129435,1.5421989683519246,0.6571419950011225,1.0213849629363887,0.8197035764267884
32,"{'L': 5.649, 'H': 4096}",0.0032276953498691667,1.616769659953752,0.9604822928283243,0.5364353213317579,1.0184301910354778
32,"{'L': 4.639, 'H': 32768}",0.003138546586881826,1.15885411693381,1.0481752083571907,0.1798391061327376,1.040155468602909
32,"{'L': 4.073, 'H': 262144}",0.017474387341232717,1.1945601164323023,1.0309537753924587,0.04699564993044923,1.0070984207165221
34,"{'L': 16.772, 'H': 64}",0.0009134552068658459,0.7227174984932432,0.30186243842143823,1.0044596829101835,0.37483073841013664
34,"{'L': 7.918, 'H': 512}",0.002272233955740176,1.613647869763518,0.8904880208882636,1.0208652405922234,0.9650260060930046
34,"{'L': 5.649, 'H': 4096}",0.0021374137418015697,1.4369144997395003,0.9968416513491155,0.5183424607127827,0.9959316215504634
34,"{'L': 4.639, 'H': 32768}",0.002045073656987385,1.129366257501407,0.9634624592786211,0.17917171507659418,0.965292502962253
34,"{'L': 4.073, 'H': 262144}",0.0032530825796391154,1.1702403647788813,0.9885206016319785,0.20015902640785152,1.0069973788503435
36,"{'L': 16.772, 'H': 64}",0.0007046224924119994,0.777960173747835,0.34455270379235964,1.0053519541820968,0.41405067722120137
36,"{'L': 7.918, 'H': 512}",0.0013399625187196027,1.4939023374281961,0.9836886690941242,0.9744890309825671,1.0077509355783747
36,"{'L': 5.649, 'H': 4096}",0.003058722195401039,1.3330926723873229,1.0327852930482775,0.4071015516590303,1.011649563498097
36,"{'L': 4.639, 'H': 32768}",0.0034267091659621884,1.1381414615486218,0.9414437042034351,0.1561636085688663,1.002732096919929
36,"{'L': 4.073, 'H': 262144}",0.007949632437372732,1.0537419691594647,0.9706813184280544,0.09590466820069284,1.0014798064606856
38,"{'L': 16.772, 'H': 64}",0.000537314486810497,0.8062452961225928,0.34936444033655556,1.0060148064444159,0.4233938498207437
38,"{'L': 7.918, 'H': 512}",0.0012522458445623809,1.617797640078976,0.9031069810656784,1.0896063312323787,0.9857165494774658
38,"{'L': 5.649, 'H': 4096}",0.002848689108117509,1.3615030081816197,1.0052907306232286,0.3896538295442496,1.0298187858517571
38,"{'L': 4.639, 'H': 32768}",0.0021144084290589233,1.080325269964525,0.9895862294556688,0.16417137810041388,1.0016907798891954
38,"{'L': 4.073, 'H': 262144}",0.013102758429736627,1.1198631003921717,0.7315531709465122,0.040191288348863416,1.0008322041623021
40,"{'L': 16.772, 'H': 64}",0.0004140363315628651,0.8852849853267973,0.4280244364562671,1.006378101575339,0.4757329873560333
40,"{'L': 7.918, 'H': 512}",0.0010230521480204982,1.469682435017298,0.970882272456897,0.9643257678018605,1.007375319593575
40,"{'L': 5.649, 'H': 4096}",0.001280444409394281,1.2253028864182924,0.9893075959007112,0.41227596703939473,1.0194322118431969
40,"{'L': 4.639, 'H': 32768}",0.004872641069787598,1.2825889399122106,0.9885479167791243,0.12983714675703104,1.0018025234236045
40,"{'L': 4.073, 'H': 262144}",0.003076524766454384,1.0707153970536816,0.9700666382095366,0.12486382291265526,1.001696716063914
