arrival_time,first_executed_time,job_size
85068,85068,8
85082,85082,9
85105,85120,38
85128,85128,14
85152,85172,56
85176,85176,14
85206,85206,8
85234,85234,9
36817,85259,273
85270,85270,10
85282,85282,10
85312,85312,23
85329,85335,10
85350,85350,59
85373,85373,13
85393,85393,8
85423,85430,15
85443,85445,65
85466,85466,13
85483,85483,8
85508,85508,17
85526,85526,11
85541,85541,11
85558,85558,8
85570,85578,12
85591,85591,12
85615,85615,9
85637,85637,8
85663,85663,9
85683,85683,10
85703,85703,10
85724,85724,8
85750,85750,9
85772,85772,14
85796,85796,14
85813,85813,9
85833,85833,50
85881,85883,20
85860,85903,83
85907,85907,10
85929,85929,19
85960,85960,10
85978,85978,8
86011,86033,24
86035,86035,13
86058,86070,49
86110,86110,8
86161,86161,48
86182,86182,15
86209,86224,17
86228,86241,43
86262,86262,10
86284,86294,16
86310,86310,13
86334,86334,8
86358,86358,8
86382,86382,19
86407,86428,49
86434,86434,8
86460,86460,13
86493,86498,39
86517,86537,71
86541,86541,8
86560,86560,9
86581,86581,13
86603,86603,26
86632,86632,13
86653,86653,10
86673,86687,41
86701,86701,11
86136,86739,103
86748,86748,35
86763,86763,9
86788,86792,19
86807,86811,10
86831,86831,8
86856,86856,8
86907,86907,12
86935,86943,14
86086,86957,216
86972,86972,61
87014,87033,30
87040,87040,10
87053,87053,8
86988,87081,48
87083,87083,10
87126,87126,10
87109,87149,48
87153,87153,11
87173,87173,26
87198,87199,10
87223,87223,9
87256,87256,13
87278,87278,25
87300,87303,46
87323,87349,127
87350,87350,41
87367,87367,21
87395,87395,9
87421,87421,9
87443,87443,11
87456,87456,20
87481,87481,22
87506,87506,20
87538,87538,14
87563,87563,29
87592,87592,9
87621,87621,10
87655,87655,12
87681,87703,180
87705,87705,11
87732,87732,47
87761,87761,10
87784,87789,10
87811,87811,9
87833,87833,16
87857,87857,10
87882,87882,22
87912,87912,14
87930,87930,17
87950,87950,16
87978,87978,11
88002,88002,11
88033,88033,33
88052,88052,8
88072,88074,8
88093,88093,8
88139,88144,10
88119,88154,51
88158,88158,10
88183,88183,10
88218,88225,18
88243,88243,22
88264,88265,14
88292,88292,19
88351,88351,12
88374,88374,84
88394,88394,9
88417,88417,16
88452,88452,11
88471,88494,55
88495,88495,18
88517,88517,9
88541,88541,8
88564,88564,11
88588,88595,15
88630,88630,19
88651,88651,9
88679,88679,20
88704,88704,16
88728,88728,11
88759,88759,16
88778,88778,9
88793,88793,19
88811,88812,10
88840,88840,10
88867,88874,12
88317,88886,177
88892,88892,8
88921,88921,17
88941,88941,58
88963,88999,107
89013,89013,9
89039,89039,8
89082,89082,10
89103,89103,10
89124,89124,8
89062,89151,86
89154,89154,16
89177,89177,8
89204,89204,8
89232,89232,25
89258,89258,11
89289,89305,124
89312,89312,15
89333,89333,56
89359,89359,17
89384,89384,20
89407,89407,11
89434,89437,10
89457,89457,10
89497,89497,8
89520,89520,22
89548,89548,8
89570,89570,21
89615,89627,19
89646,89646,10
89592,89656,109
89674,89674,8
89695,89695,50
89724,89724,9
89742,89742,8
89773,89773,28
89793,89801,15
89818,89818,17
89849,89849,14
89879,89879,8
89899,89899,10
89921,89932,51
89936,89936,20
89968,89968,11
89991,89991,9
90010,90023,33
90029,90029,20
90049,90049,15
90074,90091,31
90094,90094,9
90110,90110,20
89479,90151,130
90154,90154,8
90173,90173,45
90186,90186,12
90219,90230,20
90238,90250,67
90266,90266,8
90286,90286,10
90319,90335,83
90354,90354,10
90375,90375,8
90429,90436,31
90448,90467,24
90474,90491,38
90520,90529,18
90394,90547,51
90570,90570,10
90600,90608,36
90625,90625,13
90657,90657,17
90674,90674,29
90692,90703,13
90715,90716,12
90743,90743,9
90764,90764,15
90786,90786,31
90804,90804,10
90815,90827,21
90833,90833,8
90861,90861,8
90880,90880,31
90904,90911,8
90928,90928,8
90951,90951,8
90970,90970,12
90990,91013,26
91017,91017,20
91045,91045,11
91074,91074,19
91095,91095,13
91113,91113,9
91141,91141,29
91162,91170,26
91213,91213,13
91232,91232,11
91262,91262,8
91280,91280,8
91305,91305,12
91320,91320,14
91338,91338,16
91363,91363,8
91383,91383,10
91411,91413,14
90500,91427,150
91430,91430,47
91451,91451,12
91476,91476,10
91500,91500,17
91517,91517,128
91544,91544,11
91567,91567,15
91589,91589,10
91621,91621,17
91642,91642,20
91670,91670,18
91689,91689,13
91709,91709,14
91729,91729,8
91757,91757,10
91777,91781,38
91807,91807,10
91829,91829,9
91864,91864,33
91883,91883,10
91911,91911,9
91973,91973,14
92000,92000,29
92021,92029,10
92035,92039,19
92051,92058,18
92077,92077,10
92105,92105,13
91943,92149,193
92151,92151,10
92174,92174,15
92200,92200,8
92221,92221,10
92255,92255,11
92284,92284,8
92330,92330,12
92363,92363,8
92381,92381,8
92423,92432,22
92443,92454,17
92461,92471,12
92475,92483,14
92399,92497,88
92504,92504,9
92528,92528,8
92544,92544,10
92594,92612,22
92620,92634,18
92571,92652,67
92654,92654,9
92684,92684,30
92709,92714,8
92729,92729,20
92753,92753,32
92781,92785,17
92822,92822,9
92796,92844,34
92867,92867,9
92842,92887,37
92903,92903,16
92925,92925,11
92948,92951,10
92306,92961,122
92966,92966,10
92993,92993,10
93017,93017,15
93047,93047,8
93097,93097,10
93116,93116,8
93140,93144,30
93076,93174,53
93189,93189,14
93209,93209,10
93233,93233,9
88988,93260,253
93268,93268,54
93290,93290,8
93330,93330,24
93310,93354,28
93357,93357,11
93382,93382,10
93405,93405,11
93426,93426,11
93454,93454,13
93486,93486,12
93515,93515,12
93542,93542,19
93568,93568,10
93589,93589,11
93608,93608,10
93630,93630,27
93657,93657,93
93686,93686,8
93710,93710,9
93753,93767,14
93731,93781,76
93783,93783,9
93804,93804,25
93831,93831,8
93850,93850,10
93879,93879,8
93901,93917,21
93919,93919,12
93936,93936,11
93963,93963,65
93986,93986,8
94032,94036,9
94009,94045,124
94062,94062,20
94093,94093,42
94121,94135,28
94145,94145,15
94181,94181,39
94203,94220,20
94244,94244,33
94265,94265,11
94295,94295,12
94316,94316,12
94345,94345,15
94369,94369,10
94389,94389,9
94410,94410,16
94441,94451,36
94468,94468,10
94487,94497,83
94510,94510,39
94531,94549,20
94558,94569,14
94579,94583,14
94605,94605,19
94634,94634,10
94660,94696,93
94701,94701,36
94732,94737,13
94754,94754,24
94773,94778,13
94793,94793,24
94818,94818,8
94838,94838,16
94862,94862,12
94888,94888,9
94911,94944,57
94962,94962,21
94989,94989,23
95002,95012,11
95023,95056,42
95057,95057,26
95079,95083,14
95096,95097,12
95117,95117,10
95143,95160,37
95163,95163,12
95192,95209,19
95210,95210,12
95233,95240,11
94937,95251,111
95257,95257,9
95283,95283,12
95300,95300,8
95329,95329,12
95353,95353,42
95372,95372,9
95388,95388,14
95413,95418,18
95443,95443,15
95463,95463,15
95495,95495,9
94671,95525,117
95527,95527,11
95557,95557,63
95577,95577,8
95602,95602,9
95633,95637,15
95656,95656,17
95680,95680,10
95705,95705,12
95730,95730,8
95779,95779,9
95760,95804,105
95810,95810,26
95833,95836,21
95850,95857,10
95875,95875,11
95902,95902,39
95927,95941,27
95946,95946,15
95977,95983,29
95999,96012,22
96021,96021,10
96046,96046,11
96072,96072,24
96095,96096,15
96115,96115,16
96136,96136,36
96159,96159,11
96185,96185,13
96200,96200,36
96218,96218,9
96242,96245,8
96275,96275,12
96304,96310,15
96321,96325,18
96341,96343,9
96366,96366,18
96393,96393,8
96414,96414,22
96438,96438,19
96466,96466,12
96488,96488,13
96514,96514,8
96554,96554,12
96583,96589,73
96611,96611,12
96638,96638,11
96661,96661,17
96535,96702,184
96717,96717,76
96745,96745,22
96765,96767,12
96793,96793,13
96811,96811,8
96830,96830,10
96857,96858,9
96887,96887,8
96913,96913,14
96943,96943,17
96962,96962,8
96992,96992,8
97012,97012,11
97040,97040,10
97065,97065,11
97089,97089,24
97134,97134,9
97113,97156,156
97160,97160,11
97186,97186,28
97212,97214,10
97230,97230,55
97256,97256,13
97298,97298,15
97273,97313,68
97317,97317,8
97338,97338,12
97383,97383,12
97403,97413,40
97427,97427,11
97446,97446,9
97501,97501,77
97549,97549,11
97572,97589,18
97603,97607,8
97625,97625,20
97649,97649,8
97669,97669,8
97704,97704,13
97732,97732,13
97754,97754,8
97780,97788,9
97527,97797,113
97805,97805,89
97822,97822,13
97842,97842,19
97858,97861,8
97884,97884,22
97909,97909,17
97926,97926,11
97948,97948,12
97967,97967,8
97992,97992,11
98017,98017,35
98043,98052,14
98072,98072,15
98096,98096,9
98115,98115,8
98143,98143,25
98171,98171,11
98201,98201,34
98228,98235,20
98248,98255,9
98287,98300,15
97364,98315,152
98331,98331,104
98351,98351,8
98373,98373,26
98398,98399,8
98416,98416,19
98437,98437,8
98460,98460,8
98488,98488,17
98511,98529,70
98540,98540,21
98558,98561,9
98595,98595,14
98620,98620,8
98641,98641,8
98662,98662,16
98692,98692,15
98712,98712,9
98730,98730,8
98783,98783,15
98806,98806,11
98838,98838,9
98859,98859,8
98882,98886,18
98753,98904,140
98905,98905,14
98933,98933,42
98960,98975,28
98992,98992,9
99011,99012,16
99045,99045,62
99075,99075,9
99124,99124,12
99146,99146,13
99177,99177,71
99209,99209,11
99232,99259,38
99279,99297,19
99303,99303,10
99328,99328,10
99347,99347,22
99366,99369,9
99386,99386,13
99404,99404,12
99420,99420,10
99448,99448,9
99475,99483,8
99489,99491,8
97469,99499,233
99513,99513,9
99537,99537,57
99560,99560,13
99599,99607,13
99577,99620,75
99628,99628,13
99656,99656,8
99687,99687,14
99720,99730,57
99734,99734,8
99754,99754,10
99780,99780,10
99803,99803,10
99831,99831,28
99859,99859,34
99896,99896,11
99918,99918,38
99947,99956,23
99968,99979,18
100003,100003,8
100014,100014,10
100037,100037,13
100060,100060,14
100079,100079,27
100104,100106,19
100127,100127,112
100147,100147,18
100166,100166,47
100186,100186,10
100219,100223,33
100238,100256,88
100267,100267,9
100296,100296,20
100349,100349,10
100397,100397,18
100416,100416,16
100443,100443,11
100472,100472,9
100493,100493,9
100519,100519,9
100538,100546,8
100573,100573,8
100606,100606,21
100653,100653,13
100674,100674,10
100694,100694,10
100717,100717,13
100743,100743,8
100764,100764,8
100782,100790,25
100806,100815,54
100824,100824,8
100848,100848,13
100879,100879,8
100892,100898,37
100913,100913,8
100378,100943,194
100947,100947,12
100966,100966,10
100994,100994,13
101027,101027,16
101054,101054,10
101080,101080,8
101106,101106,9
101128,101128,22
101148,101150,13
101169,101169,12
101196,101196,10
101246,101246,16
101276,101288,37
101296,101296,8
101314,101333,61
101334,101334,10
101402,101404,12
101382,101416,47
101425,101425,27
101440,101440,8
101461,101461,16
101485,101485,11
101508,101508,11
101527,101536,10
101220,101546,128
101555,101555,31
101572,101586,17
101596,101603,21
101627,101627,9
101652,101652,26
101678,101678,17
101706,101706,9
101727,101727,14
101749,101749,17
101774,101774,15
101810,101810,8
101838,101858,21
101865,101865,9
101883,101888,59
101913,101913,9
101938,101938,9
101963,101965,10
100322,101975,212
101991,101991,9
102012,102012,11
102031,102031,20
102057,102057,25
102083,102083,10
102108,102108,29
102133,102137,52
102160,102160,22
102188,102211,80
102215,102215,14
102241,102241,10
102266,102266,16
102290,102290,21
102315,102315,8
102339,102339,20
102370,102380,11
102391,102391,21
102409,102412,9
102433,102433,42
102465,102475,50
102491,102491,10
102526,102535,50
102551,102551,25
102595,102610,16
102626,102626,23
102645,102649,13
102575,102662,34
102664,102664,9
102685,102685,8
102704,102713,16
102727,102729,11
102756,102756,8
102776,102776,23
102789,102789,9
102817,102817,41
102832,102832,9
102853,102853,8
102879,102879,11
102903,102903,31
102922,102922,8
102951,102951,11
102971,102971,12
102981,102983,17
103001,103001,12
103022,103022,10
103041,103041,9
103056,103056,9
103082,103082,8
103098,103118,31
103123,103149,50
103150,103150,8
103172,103172,11
103189,103189,10
103216,103228,16
103244,103244,11
94723,103255,236
103266,103266,119
103297,103297,9
103320,103320,44
103345,103364,31
103400,103400,22
103425,103425,49
103448,103448,10
103476,103484,16
103499,103500,31
103526,103531,40
103542,103542,8
103574,103579,32
103594,103594,12
103618,103623,15
103673,103673,19
103694,103694,8
103720,103720,10
103644,103741,60
103748,103748,8
103774,103774,9
103797,103797,9
103821,103827,11
103372,103838,81
103884,103884,13
103911,103911,13
103848,103945,157
103947,103947,9
103963,103963,13
104008,104008,10
104031,104031,21
104054,104054,8
104075,104075,17
104102,104102,10
104122,104122,31
104146,104153,9
104167,104167,9
104188,104188,35
104208,104208,9
104240,104240,12
104266,104266,17
104285,104285,23
104306,104308,14
104331,104331,9
104356,104358,15
104379,104379,8
104435,104435,12
104460,104460,26
104484,104486,90
104505,104505,8
104532,104532,9
104557,104557,14
104585,104585,16
104615,104623,19
104636,104642,9
104650,104651,8
104678,104678,68
104705,104705,22
104737,104737,10
104756,104756,12
104787,104790,18
104724,104808,97
104815,104815,30
104838,104845,40
104854,104854,14
104904,104904,11
104926,104926,71
104950,104950,8
104991,104991,10
104975,105015,51
105041,105066,51
105067,105067,8
105088,105088,17
105111,105111,15
105126,105126,10
105150,105167,18
105170,105170,8
105012,105193,52
105201,105201,8
105230,105253,35
105254,105254,8
105279,105296,17
105309,105313,16
105333,105333,11
105349,105349,27
105371,105376,8
105393,105393,11
105420,105420,8
105440,105440,14
105465,105482,29
105495,105511,19
105516,105516,10
105541,105541,37
105568,105578,17
105601,105601,25
105620,105626,11
105643,105643,10
105673,105673,18
105724,105724,9
105752,105752,22
105783,105783,10
105821,105821,12
105849,105850,11
105805,105861,89
105870,105870,8
105889,105889,17
105918,105918,11
105939,105939,9
105981,105995,15
106005,106010,8
105696,106018,116
106035,106035,72
106068,106068,10
106088,106088,11
106124,106128,9
106106,106137,25
106140,106140,8
106164,106170,12
106207,106207,8
106225,106225,14
106254,106254,26
106276,106280,9
106298,106298,22
106321,106321,16
106342,106342,13
106371,106389,35
106393,106393,18
106425,106425,9
106185,106451,165
106452,106452,9
106477,106477,9
106503,106503,12
106521,106521,51
106546,106546,10
106562,106562,18
106579,106580,12
106600,106612,16
106633,106633,22
106660,106660,10
106687,106687,8
106708,106708,11
106729,106729,8
106753,106753,42
106779,106779,8
106796,106803,14
106826,106826,11
106853,106853,16
106877,106877,15
106900,106900,8
106918,106926,20
106940,106946,27
106960,106973,23
106985,106996,11
105961,107007,180
107011,107011,10
107043,107043,50
107060,107060,8
107089,107101,45
107133,107133,8
107145,107154,17
107109,107171,49
107177,107177,8
107201,107201,13
107219,107219,21
107241,107262,76
107271,107271,9
107296,107296,8
107323,107323,10
107346,107346,8
107364,107364,8
107392,107392,9
107418,107418,17
107456,107456,45
107478,107478,8
107502,107509,24
107526,107533,25
107544,107558,14
107564,107572,8
107582,107582,12
107603,107603,15
107620,107620,9
107645,107645,10
107664,107664,11
107693,107693,18
107714,107714,10
107738,107738,29
107762,107767,15
107782,107782,20
107801,107802,11
107820,107820,9
107845,107854,18
107870,107872,33
107897,107905,65
107917,107917,9
107947,107947,19
107974,107974,8
107993,108006,17
108016,108023,10
104881,108033,237
108035,108035,16
108056,108056,13
108079,108079,82
108111,108111,9
108130,108130,10
108153,108153,10
108174,108190,33
108196,108196,18
108220,108241,51
108250,108250,9
108281,108281,17
108306,108318,19
108336,108337,13
108367,108367,87
108390,108390,8
108432,108432,14
108455,108455,11
108412,108487,58
108506,108506,9
108529,108529,10
108559,108564,31
108584,108595,47
108607,108607,18
108624,108625,11
108647,108647,9
108671,108680,11
108481,108691,98
108696,108696,39
108726,108735,14
108759,108759,8
108779,108779,8
108802,108802,10
108825,108825,17
108846,108846,11
108869,108869,9
108891,108891,9
108911,108914,201
108937,108937,106
108958,108958,15
108982,108982,16
109004,109004,31
109023,109035,48
109081,109083,19
109050,109102,40
109112,109112,8
109135,109135,10
109153,109160,12
109180,109180,25
109201,109205,36
109224,109224,8
109253,109253,12
109280,109280,8
109302,109302,20
109337,109337,8
109368,109368,16
109383,109384,39
109411,109411,10
109437,109437,10
109460,109460,15
109489,109489,8
109508,109508,13
109540,109540,8
109557,109557,34
109586,109591,23
109606,109614,17
109632,109632,10
109643,109643,13
109720,109720,25
109748,109748,14
109771,109771,11
109794,109803,10
109693,109813,92
109818,109818,8
109854,109854,8
109878,109878,9
109897,109897,13
109925,109943,24
109950,109967,18
109977,109985,98
110004,110004,11
110026,110026,8
110051,110051,11
110077,110077,11
110100,110100,9
110118,110133,36
110144,110144,8
110166,110166,10
110183,110187,13
109670,110200,135
110213,110213,14
110259,110259,8
110279,110279,13
110301,110301,8
110350,110350,15
110376,110376,8
110324,110401,54
110418,110418,12
110437,110437,14
110460,110460,16
110478,110478,12
110509,110509,14
110394,110523,100
110536,110536,31
110564,110567,12
110584,110584,13
110607,110607,12
110639,110639,9
110697,110700,56
110723,110723,18
110750,110750,9
110783,110783,14
110673,110797,78
110804,110804,44
110823,110823,9
110849,110857,15
110901,110901,29
110927,110930,33
110961,110963,13
110986,110986,9
111008,111008,8
111033,111035,11
110232,111046,148
111058,111058,48
111088,111088,16
111111,111122,15
111142,111142,8
111162,111162,45
111193,111207,36
111233,111233,8
111254,111254,10
111273,111273,25
111298,111298,9
111318,111318,13
111342,111342,14
111361,111361,17
111385,111385,11
111424,111424,42
111449,111449,9
111473,111475,11
111502,111502,8
111526,111526,8
111408,111547,65
111557,111557,39
111587,111596,14
111612,111612,20
111634,111634,22
111665,111665,23
111688,111688,37
111719,111725,8
111762,111775,39
111782,111782,11
111823,111825,10
111806,111835,27
111842,111862,40
111867,111867,12
111892,111892,11
111924,111925,15
111737,111940,43
111943,111943,31
111968,111974,9
111990,111990,12
112013,112035,27
112037,112037,20
112057,112057,9
112085,112091,14
111216,112105,135
112118,112118,23
112144,112144,19
112175,112175,11
112197,112197,18
112217,112217,14
112250,112250,11
112278,112278,8
112295,112295,8
112314,112314,12
112344,112364,84
112367,112367,8
112391,112391,10
112409,112409,9
112437,112437,26
112465,112465,9
112494,112510,18
112517,112517,9
112536,112537,8
112565,112565,31
112593,112596,11
112612,112612,19
112628,112631,14
112659,112659,12
112689,112689,9
112712,112712,9
112737,112737,24
112759,112761,14
112795,112795,18
112818,112818,14
112833,112833,14
112855,112855,8
112883,112883,10
112914,112914,10
112935,112935,12
112952,112952,19
112977,112996,19
113003,113015,13
113024,113028,10
99257,113038,253
113047,113047,15
113070,113070,8
113088,113088,85
113118,113118,39
113142,113142,14
113158,113171,42
113185,113185,14
113207,113227,32
113229,113229,16
113253,113253,9
113279,113284,12
113303,113303,16
113326,113326,40
113350,113366,16
113370,113382,36
113398,113398,18
113432,113436,28
113457,113464,8
113489,113513,74
113514,113514,64
113540,113540,26
113561,113566,25
113605,113605,11
113653,113653,20
113686,113686,10
113710,113710,16
113729,113729,16
113762,113762,8
113778,113783,11
113625,113794,140
113800,113800,14
113816,113816,104
113839,113839,12
113865,113865,13
113893,113893,13
113928,113928,8
113948,113948,14
113978,113980,64
114005,114005,16
114029,114029,15
114052,114052,10
114080,114085,15
114111,114111,9
114172,114172,37
114201,114209,11
114234,114234,11
114251,114251,31
114292,114292,12
114318,114343,112
114349,114349,14
114372,114372,10
114408,114408,8
114444,114444,29
114462,114473,33
114485,114485,17
114507,114507,14
114532,114537,12
114582,114592,15
114593,114593,8
114556,114615,68
114617,114617,21
114644,114644,9
114666,114666,8
114142,114721,118
114723,114723,8
114768,114768,8
114797,114797,24
114817,114821,9
114831,114831,11
114857,114857,18
114913,114917,8
113581,114925,155
114939,114939,9
114962,114962,37
114994,114999,9
115018,115018,21
115044,115044,9
115067,115067,14
115103,115103,23
115124,115126,14
115144,115144,26
115162,115170,26
115190,115196,18
115214,115214,10
115234,115234,17
115255,115255,27
115278,115282,16
115301,115301,28
115317,115317,9
115336,115338,10
115353,115353,10
115384,115384,12
115412,115425,15
115426,115426,8
115446,115448,136
115469,115469,20
115491,115491,19
115508,115510,8
115548,115548,19
115575,115575,9
115601,115601,8
115621,115621,25
115638,115646,17
115659,115663,8
115680,115680,23
115693,115703,26
115708,115708,8
115726,115726,8
115748,115748,13
115776,115776,10
115797,115805,92
115822,115822,19
115842,115842,10
115891,115891,9
115912,115912,11
115931,115931,8
115952,115954,24
115969,115969,8
115862,115986,118
115998,115998,19
116022,116022,28
116040,116050,33
116066,116066,10
116084,116093,16
116103,116109,11
116131,116131,9
116154,116154,8
116186,116186,8
116205,116205,21
116223,116226,24
116253,116253,18
116276,116276,9
116309,116318,28
116328,116328,12
116351,116358,40
116371,116371,12
116406,116410,18
116425,116428,10
115527,116438,211
116454,116454,10
116476,116476,8
116497,116497,38
116521,116535,94
116544,116544,12
116564,116564,8
116580,116580,8
116602,116602,8
116628,116628,27
116658,116658,25
116677,116683,11
116709,116709,10
116739,116739,26
116765,116765,8
116795,116795,10
116816,116816,20
116839,116839,86
116865,116865,27
116877,116892,16
116907,116908,35
116923,116923,12
116941,116955,45
116961,116961,10
116982,116982,10
117006,117006,8
117056,117056,21
117072,117077,10
117095,117095,15
117035,117134,101
117145,117145,27
117168,117172,8
117205,117205,10
117220,117220,10
117255,117255,14
117309,117309,13
117332,117332,17
117361,117361,9
117384,117384,8
117409,117409,29
117428,117438,11
117455,117455,16
117476,117476,41
117500,117500,10
117543,117543,9
117571,117571,12
117596,117612,57
117620,117620,10
117634,117634,20
117654,117654,10
117522,117709,65
117713,117713,10
117745,117745,8
117784,117792,39
117805,117805,8
117827,117839,22
117849,117861,77
117882,117882,8
117907,117907,13
117932,117932,21
117968,117968,9
117989,117989,12
117951,118001,29
118017,118030,13
118032,118032,8
117763,118051,98
118114,118114,9
118140,118140,14
117684,118172,167
118177,118177,20
118203,118203,19
118231,118231,9
118251,118251,12
118278,118278,71
118304,118304,10
118355,118359,17
118386,118386,27
118412,118413,11
118434,118434,11
118457,118457,9
118489,118489,8
118528,118528,9
118507,118572,59
118614,118614,13
118640,118644,26
118667,118670,10
118558,118680,67
118689,118689,20
118718,118718,10
118752,118752,9
118783,118786,19
118802,118805,11
118584,118816,79
118818,118818,9
118836,118836,32
118864,118868,11
118888,118888,8
118916,118916,18
118946,118946,12
118965,118965,12
118990,118997,12
117278,119009,209
119014,119014,33
119035,119035,11
119055,119058,51
119074,119074,19
119094,119094,11
119118,119118,9
119146,119148,22
119167,119170,12
119189,119189,106
119208,119208,34
119227,119227,14
119242,119242,10
119265,119266,9
119283,119283,19
119313,119313,14
119366,119366,14
119399,119409,22
119420,119431,13
119345,119444,79
119457,119457,9
119474,119474,10
119494,119494,22
119518,119518,11
119541,119575,43
119590,119590,19
119608,119609,10
119630,119647,32
119652,119652,10
119675,119675,13
119702,119702,37
119729,119729,8
119570,119747,61
119758,119758,16
119781,119781,11
119816,119835,47
119836,119836,16
119859,119859,16
119908,119914,62
119927,119927,13
119954,119954,11
119984,119984,12
120012,120012,8
119889,120020,113
120039,120039,24
120067,120067,9
120114,120114,43
120142,120142,11
120177,120177,10
120196,120196,19
120218,120218,13
120251,120262,36
120283,120298,42
120313,120313,11
120337,120351,28
120364,120364,12
120387,120391,9
120412,120412,16
120435,120435,20
120452,120455,19
120465,120474,10
120489,120489,23
120516,120516,12
120538,120538,10
120557,120557,57
120576,120576,32
120614,120614,11
120638,120638,10
120657,120657,8
120592,120675,44
120687,120687,15
120705,120705,14
120713,120719,8
120755,120756,31
120775,120787,105
120803,120803,41
120851,120851,8
120906,120906,8
120930,120930,8
120874,120957,69
120963,120963,13
121012,121012,14
121039,121039,10
120985,121063,85
121064,121064,8
121084,121084,26
121112,121112,18
121140,121140,8
121161,121161,35
121189,121196,15
121207,121211,12
121228,121228,21
121275,121275,8
121297,121299,9
121253,121308,77
121322,121322,11
121396,121396,30
121420,121426,21
121447,121447,11
121344,121458,57
121468,121468,8
121494,121494,12
121534,121535,9
121517,121544,19
121556,121563,17
121368,121580,59
121584,121584,36
121606,121620,20
121625,121625,8
121655,121655,9
121687,121687,8
121708,121720,56
121734,121734,11
121752,121752,8
121767,121767,18
121795,121795,16
121822,121829,8
120832,121837,109
121841,121841,12
121870,121870,25
121890,121895,27
121922,121922,13
121968,121968,20
121997,121997,13
122017,122017,13
122040,122040,18
122064,122064,9
122086,122096,62
122106,122106,9
122143,122143,8
122175,122175,70
122191,122191,11
122255,122256,9
122236,122265,21
122282,122286,9
122213,122295,68
122310,122310,25
122337,122337,11
122359,122359,8
122382,122382,19
122409,122409,15
121941,122441,96
122442,122442,12
122460,122460,13
122487,122487,8
122506,122506,9
122527,122527,8
122574,122587,22
122597,122609,13
122552,122622,65
122634,122634,13
122656,122656,8
122679,122679,8
122697,122697,8
122722,122724,10
122611,122734,73
122749,122749,50
122775,122775,9
122803,122808,18
122825,122826,9
122847,122847,15
122872,122872,10
122900,122900,9
122925,122927,9
122945,122945,13
122972,122972,9
122996,122996,9
123011,123011,15
123038,123038,26
123058,123064,17
123086,123086,57
123112,123112,12
123147,123155,16
123176,123176,8
123205,123205,18
123231,123231,19
123250,123250,16
123276,123276,9
123306,123306,12
123321,123321,13
123341,123341,10
123363,123365,13
120671,123378,214
123392,123392,20
123420,123420,102
123447,123447,54
123482,123501,31
123505,123505,10
123535,123542,8
123597,123597,8
123628,123633,19
123560,123652,87
123673,123673,10
123686,123686,18
123708,123708,14
123734,123734,30
123763,123764,16
123811,123811,10
123792,123837,36
123857,123857,8
123653,123881,118
123884,123884,10
123910,123910,36
123928,123946,22
123949,123949,15
123975,123983,17
123997,124000,8
124015,124015,15
124069,124069,26
124099,124099,13
124132,124132,15
124041,124176,82
124191,124191,9
124211,124211,18
124280,124285,24
124293,124309,21
124319,124330,16
124339,124346,12
124258,124358,38
124387,124387,8
124361,124404,45
124410,124410,10
124434,124434,10
124461,124469,8
124171,124477,92
124487,124487,40
124503,124503,8
124525,124525,8
124546,124546,12
124569,124569,32
124601,124601,9
124628,124628,16
124655,124655,28
124680,124683,12
124724,124734,18
124740,124740,8
124704,124760,67
124766,124766,17
124789,124789,12
124817,124817,31
124841,124848,8
124872,124895,59
124896,124896,10
124930,124930,10
124948,124948,8
124969,124982,13
123831,124995,167
124998,124998,35
125030,125033,8
125054,125054,9
125083,125083,10
125115,125115,16
125137,125137,30
125160,125167,14
125185,125185,26
125207,125211,38
125236,125249,87
125264,125264,21
125287,125287,16
125310,125310,8
125370,125381,23
125395,125395,8
125348,125412,48
125448,125460,13
125416,125473,55
125475,125475,12
125494,125494,8
125515,125515,8
125541,125541,10
125570,125570,27
125585,125597,39
125611,125611,13
125636,125636,11
125652,125660,9
125681,125681,9
125700,125700,32
125716,125716,14
125745,125746,15
125770,125770,10
125796,125796,14
125822,125822,13
125847,125847,21
125869,125869,11
125888,125888,11
125910,125914,20
124152,125934,188
125948,125948,8
125975,125975,8
125994,125994,11
126011,126011,9
126038,126038,107
126093,126093,8
126123,126123,9
126149,126149,9
126169,126171,20
126197,126197,32
126237,126237,9
126283,126283,11
126307,126307,22
126331,126331,12
126353,126353,8
126380,126380,12
126406,126406,9
126222,126426,143
126439,126439,8
126466,126466,12
126483,126483,12
126506,126506,8
126525,126525,13
126546,126546,15
126591,126591,8
126618,126618,16
126646,126646,11
126661,126672,70
126676,126676,14
126694,126694,50
126748,126748,9
126768,126768,10
126782,126782,10
126803,126803,16
126834,126834,9
126854,126860,10
126567,126870,80
126871,126871,11
126901,126901,24
126916,126925,30
126956,126956,18
126981,126981,16
127012,127012,10
127048,127048,8
126938,127067,80
127073,127073,13
127100,127100,8
127125,127125,15
127150,127150,8
127175,127175,9
127200,127200,21
126724,127221,120
127225,127225,17
127242,127242,11
127272,127272,19
127291,127291,8
127321,127321,9
127347,127347,26
127371,127373,19
127400,127400,11
127419,127461,67
127474,127474,9
127500,127500,8
127527,127527,10
127554,127555,19
127447,127574,67
127584,127584,8
127603,127603,9
127622,127622,15
127654,127654,11
127679,127684,25
127702,127709,17
