arrival_time,first_executed_time,job_size
84140,96182,13
84171,96195,18
84197,96213,9
84223,96222,14
84241,96236,18
84264,96254,9
84300,96263,20
84331,96283,9
84351,96292,40
84376,96332,8
84395,96340,30
84420,96370,12
84438,96382,41
84457,96423,11
84486,96434,8
84513,96442,8
84530,96450,9
84552,96459,20
84575,96479,8
84593,96487,13
84618,96500,8
84639,96508,23
84666,96531,8
84689,96539,9
84705,96548,10
84726,96558,22
84746,96580,18
84768,96598,16
84787,96614,18
84815,96632,9
84845,96641,15
84877,96656,16
84898,96672,94
84928,96766,23
84957,96789,9
84983,96798,12
85013,96810,14
85041,96824,8
85068,96832,8
85082,96840,9
85105,96849,38
85128,96887,14
85152,96901,56
85176,96957,14
85206,96971,8
85234,96979,9
85270,96988,10
85282,96998,10
85312,97008,23
85329,97031,10
85350,97041,59
85373,97100,13
85393,97113,8
85423,97121,15
85443,97136,65
85466,97201,13
85483,97214,8
85508,97222,17
85526,97239,11
85541,97250,11
85558,97261,8
85570,97269,12
85591,97281,12
85615,97293,9
85637,97302,8
85663,97310,9
85683,97319,10
85703,97329,10
85724,97339,8
85750,97347,9
85772,97356,14
85796,97370,14
85813,97384,9
85833,97393,50
85860,97443,83
85881,97526,20
85907,97546,10
85929,97556,19
85960,97575,10
85978,97585,8
86011,97593,24
86035,97617,13
86058,97630,49
86086,97679,216
86110,97895,8
86136,97903,103
86161,98006,48
86182,98054,15
86209,98069,17
86228,98086,43
86262,98129,10
86284,98139,16
86310,98155,13
86334,98168,8
86358,98176,8
86382,98184,19
86407,98203,49
86434,98252,8
86460,98260,13
86493,98273,39
86517,98312,71
86541,98383,8
86560,98391,9
86581,98400,13
86603,98413,26
86632,98439,13
86653,98452,10
86673,98462,41
86701,98503,11
86726,98514,337
86748,98851,35
86763,98886,9
86788,98895,19
86807,98914,10
86831,98924,8
86856,98932,8
86885,98940,480
86907,99420,12
86935,99432,14
86972,99446,61
86988,99507,48
87014,99555,30
87040,99585,10
87053,99595,8
87083,99603,10
87109,99613,48
87126,99661,10
87153,99671,11
87173,99682,26
87198,99708,10
87223,99718,9
87256,99727,13
87278,99740,25
87300,99765,46
87323,99811,127
87350,99938,41
87367,99979,21
87395,100000,9
87421,100009,9
87443,100018,11
87456,100029,20
87481,100049,22
87506,100071,20
87538,100091,14
87563,100105,29
87592,100134,9
87621,100143,10
87655,100153,12
87681,100165,180
87705,100345,11
87732,100356,47
87761,100403,10
87784,100413,10
87811,100423,9
87833,100432,16
87857,100448,10
87882,100458,22
87912,100480,14
87930,100494,17
87950,100511,16
87978,100527,11
88002,100538,11
88033,100549,33
88052,100582,8
88072,100590,8
88093,100598,8
88119,100606,51
88139,100657,10
88158,100667,10
88183,100677,10
88218,100687,18
88243,100705,22
88264,100727,14
88292,100741,19
88317,100760,177
88351,100937,12
88374,100949,84
88394,101033,9
88417,101042,16
88452,101058,11
88471,101069,55
88495,101124,18
88517,101142,9
88541,101151,8
88564,101159,11
88588,101170,15
88630,101185,19
88651,101204,9
88679,101213,20
88704,101233,16
88728,101249,11
88759,101260,16
88778,101276,9
88793,101285,19
88811,101304,10
88840,101314,10
88867,101324,12
88892,101336,8
88921,101344,17
88941,101361,58
88963,101419,107
88988,101526,253
89013,101779,9
89039,101788,8
89062,101796,86
89082,101882,10
89103,101892,10
89124,101902,8
89154,101910,16
89177,101926,8
89204,101934,8
89232,101942,25
89258,101967,11
89289,101978,124
89312,102102,15
89333,102117,56
89359,102173,17
89384,102190,20
89407,102210,11
89434,102221,10
89457,102231,10
89479,102241,130
89497,102371,8
89520,102379,22
89548,102401,8
89570,102409,21
89592,102430,109
89615,102539,19
89646,102558,10
89674,102568,8
89695,102576,50
89724,102626,9
89742,102635,8
89773,102643,28
89793,102671,15
89818,102686,17
89849,102703,14
89879,102717,8
89899,102725,10
89921,102735,51
89936,102786,20
89968,102806,11
89991,102817,9
90010,102826,33
90029,102859,20
90049,102879,15
90074,102894,31
90094,102925,9
90110,102934,20
90137,102954,358
90154,103312,8
90173,103320,45
90186,103365,12
90219,103377,20
90238,103397,67
90266,103464,8
90286,103472,10
90319,103482,83
90354,103565,10
90375,103575,8
90394,103583,51
90429,103634,31
90448,103665,24
90474,103689,38
90500,103727,150
90520,103877,18
90547,103895,315
90570,104210,10
90600,104220,36
90625,104256,13
90657,104269,17
90674,104286,29
90692,104315,13
90715,104328,12
90743,104340,9
90764,104349,15
90786,104364,31
90804,104395,10
90815,104405,21
90833,104426,8
90861,104434,8
90880,104442,31
90904,104473,8
90928,104481,8
90951,104489,8
90970,104497,12
90990,104509,26
91017,104535,20
91045,104555,11
91074,104566,19
91095,104585,13
91113,104598,9
91141,104607,29
91162,104636,26
91184,104662,264
91213,104926,13
91232,104939,11
91262,104950,8
91280,104958,8
91305,104966,12
91320,104978,14
91338,104992,16
91363,105008,8
91383,105016,10
91411,105026,14
91430,105040,47
91451,105087,12
91476,105099,10
91500,105109,17
91517,105126,128
91544,105254,11
91567,105265,15
91589,105280,10
91621,105290,17
91642,105307,20
91670,105327,18
91689,105345,13
91709,105358,14
91729,105372,8
91757,105380,10
91777,105390,38
91807,105428,10
91829,105438,9
91864,105447,33
91883,105480,10
91911,105490,9
91943,105499,193
91973,105692,14
92000,105706,29
92021,105735,10
92035,105745,19
92051,105764,18
92077,105782,10
92105,105792,13
92129,105805,330
92151,106135,10
92174,106145,15
92200,106160,8
92221,106168,10
92255,106178,11
92284,106189,8
92306,106197,122
92330,106319,12
92363,106331,8
92381,106339,8
92399,106347,88
92423,106435,22
92443,106457,17
92461,106474,12
92475,106486,14
92504,106500,9
92528,106509,8
92544,106517,10
92571,106527,67
92594,106594,22
92620,106616,18
92654,106634,9
92684,106643,30
92709,106673,8
92729,106681,20
92753,106701,32
92781,106733,17
92796,106750,34
92822,106784,9
92842,106793,37
92867,106830,9
92903,106839,16
92925,106855,11
92948,106866,10
92966,106876,10
92993,106886,10
93017,106896,15
93047,106911,8
93076,106919,53
93097,106972,10
93116,106982,8
93140,106990,30
93163,107020,367
93189,107387,14
93209,107401,10
93233,107411,9
93268,107420,54
93290,107474,8
93310,107482,28
93330,107510,24
93357,107534,11
93382,107545,10
93405,107555,11
93426,107566,11
93454,107577,13
93486,107590,12
93515,107602,12
93542,107614,19
93568,107633,10
93589,107643,11
93608,107654,10
93630,107664,27
93657,107691,93
93686,107784,8
93710,107792,9
93731,107801,76
93753,107877,14
93783,107891,9
93804,107900,25
93831,107925,8
93850,107933,10
93879,107943,8
93901,107951,21
93919,107972,12
93936,107984,11
93963,107995,65
93986,108060,8
94009,108068,124
94032,108192,9
94062,108201,20
94093,108221,42
94121,108263,28
94145,108291,15
94181,108306,39
94203,108345,20
94244,108365,33
94265,108398,11
94295,108409,12
94316,108421,12
94345,108433,15
94369,108448,10
94389,108458,9
94410,108467,16
94441,108483,36
94468,108519,10
94487,108529,83
94510,108612,39
94531,108651,20
94558,108671,14
94579,108685,14
94605,108699,19
94634,108718,10
94660,108728,93
94671,108821,117
94701,108938,36
94723,108974,236
94732,109210,13
94754,109223,24
94773,109247,13
94793,109260,24
94818,109284,8
94838,109292,16
94862,109308,12
94888,109320,9
94911,109329,57
94937,109386,111
94962,109497,21
94989,109518,23
95002,109541,11
95023,109552,42
95057,109594,26
95079,109620,14
95096,109634,12
95117,109646,10
95143,109656,37
95163,109693,12
95192,109705,19
95210,109724,12
95233,109736,11
95257,109747,9
95283,109756,12
95300,109768,8
95329,109776,12
95353,109788,42
95372,109830,9
95388,109839,14
95413,109853,18
95443,109871,15
95463,109886,15
95495,109901,9
95527,109910,11
95557,109921,63
95577,109984,8
95602,109992,9
95633,110001,15
95656,110016,17
95680,110033,10
95705,110043,12
95730,110055,8
95760,110063,105
95779,110168,9
95810,110177,26
95833,110203,21
95850,110224,10
95875,110234,11
95902,110245,39
95927,110284,27
95946,110311,15
95977,110326,29
95999,110355,22
96021,110377,10
96046,110387,11
96072,110398,24
96095,110422,15
96115,110437,16
96136,110453,36
96159,110489,11
96185,110500,13
96200,110513,36
96218,110549,9
96242,110558,8
96275,110566,12
96304,110578,15
96321,110593,18
96341,110611,9
96366,110620,18
96393,110638,8
96414,110646,22
96438,110668,19
96466,110687,12
96488,110699,13
96514,110712,8
96535,110720,184
96554,110904,12
96583,110916,73
96611,110989,12
96638,111001,11
96661,111012,17
96695,111029,363
96717,111392,76
96745,111468,22
96765,111490,12
96793,111502,13
96811,111515,8
96830,111523,10
96857,111533,9
96887,111542,8
96913,111550,14
96943,111564,17
96962,111581,8
96992,111589,8
97012,111597,11
97040,111608,10
97065,111618,11
97089,111629,24
97113,111653,156
97134,111809,9
97160,111818,11
97186,111829,28
97212,111857,10
97230,111867,55
97256,111922,13
97273,111935,68
97298,112003,15
97317,112018,8
97338,112026,12
97364,112038,152
97383,112190,12
97403,112202,40
97427,112242,11
97446,112253,9
97469,112262,233
97501,112495,77
97527,112572,113
97549,112685,11
97572,112696,18
97603,112714,8
97625,112722,20
97649,112742,8
97669,112750,8
97704,112758,13
97732,112771,13
97754,112784,8
97780,112792,9
97805,112801,89
97822,112890,13
97842,112903,19
97858,112922,8
97884,112930,22
97909,112952,17
97926,112969,11
97948,112980,12
97967,112992,8
97992,113000,11
98017,113011,35
98043,113046,14
98072,113060,15
98096,113075,9
98115,113084,8
98143,113092,25
98171,113117,11
98201,113128,34
98228,113162,20
98248,113182,9
98267,113191,307
98287,113498,15
98305,113513,296
98331,113809,104
98351,113913,8
98373,113921,26
98398,113947,8
98416,113955,19
98437,113974,8
98460,113982,8
98488,113990,17
98511,114007,70
98540,114077,21
98558,114098,9
98595,114107,14
98620,114121,8
98641,114129,8
98662,114137,16
98692,114153,15
98712,114168,9
98730,114177,8
98753,114185,140
98783,114325,15
98806,114340,11
98838,114351,9
98859,114360,8
98882,114368,18
98905,114386,14
98933,114400,42
98960,114442,28
98992,114470,9
99011,114479,16
99045,114495,62
99075,114557,9
99099,114566,347
99124,114913,12
99146,114925,13
99177,114938,71
99209,115009,11
99232,115020,38
99257,115058,253
99279,115311,19
99303,115330,10
99328,115340,10
99347,115350,22
99366,115372,9
99386,115381,13
99404,115394,12
99420,115406,10
99448,115416,9
99475,115425,8
99489,115433,8
99513,115441,9
99537,115450,57
99560,115507,13
99577,115520,75
99599,115595,13
99628,115608,13
99656,115621,8
99687,115629,14
99720,115643,57
99734,115700,8
99754,115708,10
99780,115718,10
99803,115728,10
99831,115738,28
99859,115766,34
99896,115800,11
99918,115811,38
99947,115849,23
99968,115872,18
100003,115890,8
100014,115898,10
100037,115908,13
100060,115921,14
100079,115935,27
100104,115962,19
100127,115981,112
100147,116093,18
100166,116111,47
100186,116158,10
100219,116168,33
100238,116201,88
100267,116289,9
100296,116298,20
100322,116318,212
100349,116530,10
100378,116540,194
100397,116734,18
100416,116752,16
100443,116768,11
100472,116779,9
100493,116788,9
100519,116797,9
100538,116806,8
100573,116814,8
100606,116822,21
100634,116843,295
100653,117138,13
100674,117151,10
100694,117161,10
100717,117171,13
100743,117184,8
100764,117192,8
100782,117200,25
100806,117225,54
100824,117279,8
100848,117287,13
100879,117300,8
100892,117308,37
100913,117345,8
100947,117353,12
100966,117365,10
100994,117375,13
101027,117388,16
101054,117404,10
101080,117414,8
101106,117422,9
101128,117431,22
101148,117453,13
101169,117466,12
101196,117478,10
101220,117488,128
101246,117616,16
101276,117632,37
101296,117669,8
101314,117677,61
101334,117738,10
101359,117748,285
101382,118033,47
101402,118080,12
101425,118092,27
101440,118119,8
101461,118127,16
101485,118143,11
101508,118154,11
101527,118165,10
101555,118175,31
101572,118206,17
101596,118223,21
101627,118244,9
101652,118253,26
101678,118279,17
101706,118296,9
101727,118305,14
101749,118319,17
101774,118336,15
101810,118351,8
101838,118359,21
101865,118380,9
101883,118389,59
101913,118448,9
101938,118457,9
101963,118466,10
101991,118476,9
102012,118485,11
102031,118496,20
102057,118516,25
102083,118541,10
102108,118551,29
102133,118580,52
102160,118632,22
102188,118654,80
102215,118734,14
102241,118748,10
102266,118758,16
102290,118774,21
102315,118795,8
102339,118803,20
102370,118823,11
102391,118834,21
102409,118855,9
102433,118864,42
102465,118906,50
102491,118956,10
102526,118966,50
102551,119016,25
102575,119041,34
102595,119075,16
102626,119091,23
102645,119114,13
102664,119127,9
102685,119136,8
102704,119144,16
102727,119160,11
102756,119171,8
102776,119179,23
102789,119202,9
102817,119211,41
102832,119252,9
102853,119261,8
102879,119269,11
102903,119280,31
102922,119311,8
102951,119319,11
102971,119330,12
102981,119342,17
103001,119359,12
103022,119371,10
103041,119381,9
103056,119390,9
103082,119399,8
103098,119407,31
103123,119438,50
103150,119488,8
103172,119496,11
103189,119507,10
103216,119517,16
103244,119533,11
103266,119544,119
103297,119663,9
103320,119672,44
103345,119716,31
103372,119747,81
103400,119828,22
103425,119850,49
103448,119899,10
103476,119909,16
103499,119925,31
103526,119956,40
103542,119996,8
103574,120004,32
103594,120036,12
103618,120048,15
103644,120063,60
103673,120123,19
103694,120142,8
103720,120150,10
103748,120160,8
103774,120168,9
103797,120177,9
103821,120186,11
103848,120197,157
103884,120354,13
103911,120367,13
103947,120380,9
103963,120389,13
103987,120402,347
104008,120749,10
104031,120759,21
104054,120780,8
104075,120788,17
104102,120805,10
104122,120815,31
104146,120846,9
104167,120855,9
104188,120864,35
104208,120899,9
104240,120908,12
104266,120920,17
104285,120937,23
104306,120960,14
104331,120974,9
104356,120983,15
104379,120998,8
104402,121006,369
104435,121375,12
104460,121387,26
104484,121413,90
104505,121503,8
104532,121511,9
104557,121520,14
104585,121534,16
104615,121550,19
104636,121569,9
104650,121578,8
104678,121586,68
104705,121654,22
104724,121676,97
104737,121773,10
104756,121783,12
104787,121795,18
104815,121813,30
104838,121843,40
104854,121883,14
104881,121897,237
104904,122134,11
104926,122145,71
104950,122216,8
104975,122224,51
104991,122275,10
105012,122285,52
105041,122337,51
105067,122388,8
105088,122396,17
105111,122413,15
105126,122428,10
105150,122438,18
105170,122456,8
105201,122464,8
105230,122472,35
105254,122507,8
105279,122515,17
105309,122532,16
105333,122548,11
105349,122559,27
105371,122586,8
105393,122594,11
105420,122605,8
105440,122613,14
105465,122627,29
105495,122656,19
105516,122675,10
105541,122685,37
105568,122722,17
105601,122739,25
105620,122764,11
105643,122775,10
105673,122785,18
105696,122803,116
105724,122919,9
105752,122928,22
105783,122950,10
105805,122960,89
105821,123049,12
105849,123061,11
105870,123072,8
105889,123080,17
105918,123097,11
105939,123108,9
105961,123117,180
105981,123297,15
106005,123312,8
106035,123320,72
106068,123392,10
106088,123402,11
106106,123413,25
106124,123438,9
106140,123447,8
106164,123455,12
106185,123467,165
106207,123632,8
106225,123640,14
106254,123654,26
106276,123680,9
106298,123689,22
106321,123711,16
106342,123727,13
106371,123740,35
106393,123775,18
106425,123793,9
106452,123802,9
106477,123811,9
106503,123820,12
106521,123832,51
106546,123883,10
106562,123893,18
106579,123911,12
106600,123923,16
106633,123939,22
106660,123961,10
106687,123971,8
106708,123979,11
106729,123990,8
106753,123998,42
106779,124040,8
106796,124048,14
106826,124062,11
106853,124073,16
106877,124089,15
106900,124104,8
106918,124112,20
106940,124132,27
106960,124159,23
106985,124182,11
107011,124193,10
107043,124203,50
107060,124253,8
107089,124261,45
107109,124306,49
107133,124355,8
107145,124363,17
107177,124380,8
107201,124388,13
107219,124401,21
107241,124422,76
107271,124498,9
107296,124507,8
107323,124515,10
107346,124525,8
107364,124533,8
107392,124541,9
107418,124550,17
107456,124567,45
107478,124612,8
107502,124620,24
107526,124644,25
107544,124669,14
107564,124683,8
107582,124691,12
107603,124703,15
107620,124718,9
107645,124727,10
107664,124737,11
107693,124748,18
107714,124766,10
107738,124776,29
107762,124805,15
107782,124820,20
107801,124840,11
107820,124851,9
107845,124860,18
107870,124878,33
107897,124911,65
107917,124976,9
107947,124985,19
107974,125004,8
107993,125012,17
108016,125029,10
108035,125039,16
108056,125055,13
108079,125068,82
108111,125150,9
108130,125159,10
108153,125169,10
108174,125179,33
108196,125212,18
108220,125230,51
108250,125281,9
108281,125290,17
108306,125307,19
108336,125326,13
108367,125339,87
108390,125426,8
108412,125434,58
108432,125492,14
108455,125506,11
108481,125517,98
108506,125615,9
108529,125624,10
108559,125634,31
108584,125665,47
108607,125712,18
108624,125730,11
108647,125741,9
108671,125750,11
108696,125761,39
108726,125800,14
108759,125814,8
108779,125822,8
108802,125830,10
108825,125840,17
108846,125857,11
108869,125868,9
108891,125877,9
108911,125886,201
108937,126087,106
108958,126193,15
108982,126208,16
109004,126224,31
109023,126255,48
109050,126303,40
109081,126343,19
109112,126362,8
109135,126370,10
109153,126380,12
109180,126392,25
109201,126417,36
109224,126453,8
109253,126461,12
109280,126473,8
109302,126481,20
109337,126501,8
109368,126509,16
109383,126525,39
109411,126564,10
109437,126574,10
109460,126584,15
109489,126599,8
109508,126607,13
109540,126620,8
109557,126628,34
109586,126662,23
109606,126685,17
109632,126702,10
109643,126712,13
109670,126725,135
109693,126860,92
109720,126952,25
109748,126977,14
109771,126991,11
109794,127002,10
109818,127012,8
109854,127020,8
109878,127028,9
109897,127037,13
109925,127050,24
109950,127074,18
109977,127092,98
110004,127190,11
110026,127201,8
110051,127209,11
110077,127220,11
110100,127231,9
110118,127240,36
110144,127276,8
110166,127284,10
110183,127294,13
110213,127307,14
110232,127321,148
110259,127469,8
110279,127477,13
110301,127490,8
110324,127498,54
110350,127552,15
110376,127567,8
110394,127575,100
110418,127675,12
110437,127687,14
110460,127701,16
110478,127717,12
110509,127729,14
110536,127743,31
110564,127774,12
110584,127786,13
110607,127799,12
110639,127811,9
110673,127820,78
110697,127898,56
110723,127954,18
110750,127972,9
110783,127981,14
110804,127995,44
110823,128039,9
110849,128048,15
110876,128063,345
110901,128408,29
110927,128437,33
110961,128470,13
110986,128483,9
111008,128492,8
111033,128500,11
111058,128511,48
111088,128559,16
111111,128575,15
111142,128590,8
111162,128598,45
111193,128643,36
111216,128679,135
111233,128814,8
111254,128822,10
111273,128832,25
111298,128857,9
111318,128866,13
111342,128879,14
111361,128893,17
111385,128910,11
111408,128921,65
111424,128986,42
111449,129028,9
111473,129037,11
111502,129048,8
111526,129056,8
111557,129064,39
111587,129103,14
111612,129117,20
111634,129137,22
111665,129159,23
111688,129182,37
111719,129219,8
111737,129227,43
111762,129270,39
111782,129309,11
111806,129320,27
111823,129347,10
111842,129357,40
111867,129397,12
111892,129409,11
111924,129420,15
111943,129435,31
111968,129466,9
111990,129475,12
112013,129487,27
112037,129514,20
112057,129534,9
112085,129543,14
112118,129557,23
112144,129580,19
112175,129599,11
112197,129610,18
112217,129628,14
112250,129642,11
112278,129653,8
112295,129661,8
112314,129669,12
112344,129681,84
112367,129765,8
112391,129773,10
112409,129783,9
112437,129792,26
112465,129818,9
112494,129827,18
112517,129845,9
112536,129854,8
112565,129862,31
112593,129893,11
112612,129904,19
112628,129923,14
112659,129937,12
112689,129949,9
112712,129958,9
112737,129967,24
112759,129991,14
112795,130005,18
112818,130023,14
112833,130037,14
112855,130051,8
112883,130059,10
112914,130069,10
112935,130079,12
112952,130091,19
112977,130110,19
113003,130129,13
113024,130142,10
113047,130152,15
113070,130167,8
113088,130175,85
113118,130260,39
113142,130299,14
113158,130313,42
113185,130355,14
113207,130369,32
113229,130401,16
113253,130417,9
113279,130426,12
113303,130438,16
113326,130454,40
113350,130494,16
113370,130510,36
113398,130546,18
113432,130564,28
113457,130592,8
113489,130600,74
113514,130674,64
113540,130738,26
113561,130764,25
113581,130789,155
113605,130944,11
113625,130955,140
113653,131095,20
113686,131115,10
113710,131125,16
113729,131141,16
113762,131157,8
113778,131165,11
113800,131176,14
113816,131190,104
113839,131294,12
113865,131306,13
113893,131319,13
113928,131332,8
113948,131340,14
113978,131354,64
114005,131418,16
114029,131434,15
114052,131449,10
114080,131459,15
114111,131474,9
114142,131483,118
114172,131601,37
114201,131638,11
114234,131649,11
114251,131660,31
114292,131691,12
114318,131703,112
114349,131815,14
114372,131829,10
114408,131839,8
114444,131847,29
114462,131876,33
114485,131909,17
114507,131926,14
114532,131940,12
114556,131952,68
114582,132020,15
114593,132035,8
114617,132043,21
114644,132064,9
114666,132073,8
114694,132081,245
114723,132326,8
114744,132334,365
114768,132699,8
114797,132707,24
114817,132731,9
114831,132740,11
114857,132751,18
114891,132769,267
114913,133036,8
114939,133044,9
114962,133053,37
114994,133090,9
115018,133099,21
115044,133120,9
115067,133129,14
115103,133143,23
115124,133166,14
115144,133180,26
115162,133206,26
115190,133232,18
115214,133250,10
115234,133260,17
115255,133277,27
115278,133304,16
115301,133320,28
115317,133348,9
115336,133357,10
115353,133367,10
115384,133377,12
115412,133389,15
115426,133404,8
115446,133412,136
115469,133548,20
115491,133568,19
115508,133587,8
115527,133595,211
115548,133806,19
115575,133825,9
115601,133834,8
115621,133842,25
115638,133867,17
115659,133884,8
115680,133892,23
115693,133915,26
115708,133941,8
115726,133949,8
115748,133957,13
115776,133970,10
115797,133980,92
115822,134072,19
115842,134091,10
115862,134101,118
115891,134219,9
115912,134228,11
115931,134239,8
115952,134247,24
115969,134271,8
115998,134279,19
116022,134298,28
116040,134326,33
116066,134359,10
116084,134369,16
116103,134385,11
116131,134396,9
116154,134405,8
116186,134413,8
116205,134421,21
116223,134442,24
116253,134466,18
116276,134484,9
116309,134493,28
116328,134521,12
116351,134533,40
116371,134573,12
116406,134585,18
116425,134603,10
116454,134613,10
116476,134623,8
116497,134631,38
116521,134669,94
116544,134763,12
116564,134775,8
116580,134783,8
116602,134791,8
116628,134799,27
116658,134826,25
116677,134851,11
116709,134862,10
116739,134872,26
116765,134898,8
116795,134906,10
116816,134916,20
116839,134936,86
116865,135022,27
116877,135049,16
116907,135065,35
116923,135100,12
116941,135112,45
116961,135157,10
116982,135167,10
117006,135177,8
117035,135185,101
117056,135286,21
117072,135307,10
117095,135317,15
117118,135332,439
117145,135771,27
117168,135798,8
117205,135806,10
117220,135816,10
117255,135826,14
117278,135840,209
117309,136049,13
117332,136062,17
117361,136079,9
117384,136088,8
117409,136096,29
117428,136125,11
117455,136136,16
117476,136152,41
117500,136193,10
117522,136203,65
117543,136268,9
117571,136277,12
117596,136289,57
117620,136346,10
117634,136356,20
117654,136376,10
117684,136386,167
117713,136553,10
117745,136563,8
117763,136571,98
117784,136669,39
117805,136708,8
117827,136716,22
117849,136738,77
117882,136815,8
117907,136823,13
117932,136836,21
117951,136857,29
117968,136886,9
117989,136895,12
118017,136907,13
118032,136920,8
118061,136928,301
118086,137229,245
118114,137474,9
118140,137483,14
118177,137497,20
118203,137517,19
118231,137536,9
118251,137545,12
118278,137557,71
118304,137628,10
118326,137638,270
118355,137908,17
118386,137925,27
118412,137952,11
118434,137963,11
118457,137974,9
118489,137983,8
118507,137991,59
118528,138050,9
118558,138059,67
118584,138126,79
118614,138205,13
118640,138218,26
118667,138244,10
118689,138254,20
118718,138274,10
118752,138284,9
118783,138293,19
118802,138312,11
118818,138323,9
118836,138332,32
118864,138364,11
118888,138375,8
118916,138383,18
118946,138401,12
118965,138413,12
118990,138425,12
119014,138437,33
119035,138470,11
119055,138481,51
119074,138532,19
119094,138551,11
119118,138562,9
119146,138571,22
119167,138593,12
119189,138605,106
119208,138711,34
119227,138745,14
119242,138759,10
119265,138769,9
119283,138778,19
119313,138797,14
119345,138811,79
119366,138890,14
119399,138904,22
119420,138926,13
119457,138939,9
119474,138948,10
119494,138958,22
119518,138980,11
119541,138991,43
119570,139034,61
119590,139095,19
119608,139114,10
119630,139124,32
119652,139156,10
119675,139166,13
119702,139179,37
119729,139216,8
119758,139224,16
119781,139240,11
119816,139251,47
119836,139298,16
119859,139314,16
119889,139330,113
119908,139443,62
119927,139505,13
119954,139518,11
119984,139529,12
120012,139541,8
120039,139549,24
120067,139573,9
120082,139582,303
120114,139885,43
120142,139928,11
120177,139939,10
120196,139949,19
120218,139968,13
120251,139981,36
120283,140017,42
120313,140059,11
120337,140070,28
120364,140098,12
120387,140110,9
120412,140119,16
120435,140135,20
120452,140155,19
120465,140174,10
120489,140184,23
120516,140207,12
120538,140219,10
120557,140229,57
120576,140286,32
120592,140318,44
120614,140362,11
120638,140373,10
120657,140383,8
120671,140391,214
120687,140605,15
120705,140620,14
120713,140634,8
120732,140642,288
120755,140930,31
120775,140961,105
120803,141066,41
120832,141107,109
120851,141216,8
120874,141224,69
120906,141293,8
120930,141301,8
120963,141309,13
120985,141322,85
121012,141407,14
121039,141421,10
121064,141431,8
121084,141439,26
121112,141465,18
121140,141483,8
121161,141491,35
121189,141526,15
121207,141541,12
121228,141553,21
121253,141574,77
121275,141651,8
121297,141659,9
121322,141668,11
121344,141679,57
121368,141736,59
121396,141795,30
121420,141825,21
121447,141846,11
121468,141857,8
121494,141865,12
121517,141877,19
121534,141896,9
121556,141905,17
121584,141922,36
121606,141958,20
121625,141978,8
121655,141986,9
121687,141995,8
121708,142003,56
121734,142059,11
121752,142070,8
121767,142078,18
121795,142096,16
121822,142112,8
121841,142120,12
121870,142132,25
121890,142157,27
121922,142184,13
121941,142197,96
121968,142293,20
121997,142313,13
122017,142326,13
122040,142339,18
122064,142357,9
122086,142366,62
122106,142428,9
122143,142437,8
122175,142445,70
122191,142515,11
122213,142526,68
122236,142594,21
122255,142615,9
122282,142624,9
122310,142633,25
122337,142658,11
122359,142669,8
122382,142677,19
122409,142696,15
122442,142711,12
122460,142723,13
122487,142736,8
122506,142744,9
122527,142753,8
122552,142761,65
122574,142826,22
122597,142848,13
122611,142861,73
122634,142934,13
122656,142947,8
122679,142955,8
122697,142963,8
122722,142971,10
122749,142981,50
122775,143031,9
122803,143040,18
122825,143058,9
122847,143067,15
122872,143082,10
122900,143092,9
122925,143101,9
122945,143110,13
122972,143123,9
122996,143132,9
123011,143141,15
123038,143156,26
123058,143182,17
123086,143199,57
123112,143256,12
123147,143268,16
123176,143284,8
123205,143292,18
123231,143310,19
123250,143329,16
123276,143345,9
123306,143354,12
123321,143366,13
123341,143379,10
123363,143389,13
123392,143402,20
123420,143422,102
123447,143524,54
123482,143578,31
123505,143609,10
123535,143619,8
123560,143627,87
123597,143714,8
123628,143722,19
123653,143741,118
123673,143859,10
123686,143869,18
123708,143887,14
123734,143901,30
123763,143931,16
123792,143947,36
123811,143983,10
123831,143993,167
123857,144160,8
123884,144168,10
123910,144178,36
123928,144214,22
123949,144236,15
123975,144251,17
123997,144268,8
124015,144276,15
124041,144291,82
124069,144373,26
124099,144399,13
124132,144412,15
124152,144427,188
124171,144615,92
124191,144707,9
124211,144716,18
124234,144734,379
124258,145113,38
124280,145151,24
124293,145175,21
124319,145196,16
124339,145212,12
124361,145224,45
124387,145269,8
124410,145277,10
124434,145287,10
124461,145297,8
124487,145305,40
124503,145345,8
124525,145353,8
124546,145361,12
124569,145373,32
124601,145405,9
124628,145414,16
124655,145430,28
124680,145458,12
124704,145470,67
124724,145537,18
124740,145555,8
124766,145563,17
124789,145580,12
124817,145592,31
124841,145623,8
124872,145631,59
124896,145690,10
124930,145700,10
124948,145710,8
124969,145718,13
124998,145731,35
125030,145766,8
125054,145774,9
125083,145783,10
125115,145793,16
125137,145809,30
125160,145839,14
125185,145853,26
125207,145879,38
125236,145917,87
125264,146004,21
125287,146025,16
125310,146041,8
125348,146049,48
125370,146097,23
125395,146120,8
125416,146128,55
125448,146183,13
125475,146196,12
125494,146208,8
125515,146216,8
125541,146224,10
125570,146234,27
125585,146261,39
125611,146300,13
125636,146313,11
125652,146324,9
125681,146333,9
125700,146342,32
125716,146374,14
125745,146388,15
125770,146403,10
125796,146413,14
125822,146427,13
125847,146440,21
125869,146461,11
125888,146472,11
125910,146483,20
125948,146503,8
125975,146511,8
125994,146519,11
126011,146530,9
126038,146539,107
126069,146646,164
126093,146810,8
126123,146818,9
126149,146827,9
